연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2020,2,1,12,6,A2,11,서  휘,남,34,56,5.63,5.32,21.1,36.8,47.4,0.24,1644 2354,0,0,F0L0,0,03,,39,66.7/6,40.0/5,0.0/7,66.7/6,44.4/9,0.0/6,094,5.98,42,58.7,김응선/321,김현덕/664,072,4.72,27,
2020,2,1,13,1,A2,1,길현태,남,44,57,6.41,6,29.4,52.9,70.6,0.18,0421 5212,0,0,F0L0,0,06,,24,20.0/5,75.0/4,50.0/4,25.0/4,50.0/4,66.7/3,068,5.57,39.3,56.2,김정구/543,이용세/23,093,5.16,31.9,
2020,2,1,13,2,B1,14,조규태,남,34,58,4.81,4.63,18.8,18.8,43.8,0.18,3545 3131,4,0,F0L0,0,05,,32,75.0/4,0.0/4,25.0/8,33.3/6,0.0/5,0.0/5,101,5.2,33.3,51.4,김동경/44,이진휘/362,070,5.2,33.7,
2020,2,1,13,3,B1,6,김계영,여,41,54,4.94,4.53,11.8,23.5,58.8,0.23,6353 1456,0,0,F0L0,0,,,28,66.7/3,66.7/3,66.7/6,20.0/5,16.7/6,0.0/5,154,5.61,38.6,59,황만주/54,전정환/551,010,4.92,29,
2020,2,1,13,4,B1,1,강지환,남,42,61,4.81,4.44,18.8,31.3,43.8,0.23,5514 2503,0,0,F0L0,0,03,,32,80.0/5,33.3/6,66.7/6,20.0/5,16.7/6,0.0/4,033,5.05,30.1,48,이태희/124,정민수/453,031,5.37,34.1,
2020,2,1,13,5,A2,7,정경호,남,40,56,6.53,6.53,35.3,47.1,64.7,0.19,1356 3154,6,33.3,F0L0,0,,,32,100.0/6,25.0/4,42.9/7,12.5/8,50.0/4,0.0/3,070,4.91,29.9,44.3,민영건/321,정승호/4655,005,5.25,38.2,
2020,2,1,13,6,A2,3,문안나,여,36,50,4.94,4.63,6.3,18.8,50,0.27,2426 3450,0,0,F0L0,0,04,,26,40.0/5,40.0/5,50.0/4,40.0/5,0.0/5,0.0/2,151,5.52,34.6,56,안지민/162,강지환/55,042,5.49,33.3,
2020,2,1,14,1,B1,6,양원준,남,43,60,5.5,5.33,16.7,38.9,55.6,0.24,6146 4524,0,0,F0L0,0,06,,31,50.0/6,20.0/5,80.0/5,0.0/5,16.7/6,0.0/4,076,5.51,36.7,55.1,정경호/135,이지수/441,020,5.22,33.7,
2020,2,1,14,2,B2,8,김동경,남,41,58,3.2,2.87,6.7,6.7,20,0.3,4445 1666,4,0,F0L0,0.5,,,24,25.0/4,50.0/2,16.7/6,0.0/3,0.0/4,0.0/5,086,4.42,22.4,37.5,송효범/66,박상현/455,009,4.96,28.7,
2020,2,1,14,3,B1,14,김성찬,남,33,60,5.07,5.07,13.3,33.3,46.7,0.21,4624 4131,0,0,F0L0,0,07,,33,57.1/7,0.0/4,100.0/4,0.0/6,20.0/5,0.0/7,146,4.3,21.7,39.5,이택근/36,김종희/33,030,5.52,38,
2020,2,1,14,4,A2,3,이지수,여,40,55,6.93,6.93,33.3,53.3,66.7,0.25,4412 5322,0,0,F0L0,0,,,38,66.7/6,14.3/7,33.3/6,50.0/6,28.6/7,16.7/6,100,5.62,35.5,55.6,송효석/2443,유석현/3624,092,5.48,37.2,
2020,2,1,14,5,B1,4,신동길,남,42,57,4.33,4.27,0,6.7,46.7,0.25,3433 5543,5.33,0,F0L0,0,05,,31,33.3/6,0.0/8,33.3/3,25.0/4,20.0/5,0.0/5,158,5.78,40,58.2,한성근/612,박상현/543,013,5.13,30.7,
2020,2,1,14,6,A1,13,김도휘,남,35,57,6.76,6.76,35.3,47.1,70.6,0.23,1115 1253,0,0,F0L0,0,02,,35,100.0/7,66.7/6,50.0/4,50.0/4,33.3/6,0.0/8,126,4.39,21.7,38.2,강지환/14,정승호/346,039,4.79,30.5,
2020,2,1,15,1,A2,8,한종석,남,37,57,6.65,6.65,29.4,52.9,64.7,0.19,2314 5151,0,0,F0L0,0,04,,35,75.0/4,50.0/6,75.0/4,42.9/7,42.9/7,14.3/7,107,4.19,23.2,36.6,손제민/153,구현구/43,110,4.99,33.3,
2020,2,1,15,2,A2,3,박정아,여,41,51,5.89,5.83,5.6,44.4,66.7,0.25,3562 2413,0,0,F0L0,0,05,,33,25.0/4,57.1/7,42.9/7,0.0/3,40.0/5,0.0/7,139,5.66,43.6,54.7,한  운/44,김성찬/462,074,5.01,32.5,
2020,2,1,15,3,B2,14,권혁민,남,35,56,2.31,2,0,6.3,12.5,0.33,4565 6660,0,0,F0L0,0,,,29,0.0/4,0.0/3,0.0/6,0.0/5,0.0/5,0.0/6,096,5.07,29.3,48,이재학/435,김은지/42,108,5.36,31.4,
2020,2,1,15,4,B1,9,신현경,여,40,52,6.07,6.07,14.3,28.6,78.6,0.24,1212 5433,0,0,F0L0,0,08,,27,40.0/5,20.0/5,0.0/3,0.0/4,20.0/5,20.0/5,153,4.9,31.2,47.3,박민영/45,양원준/614,011,5.23,34.7,
2020,2,1,15,5,A2,1,우진수,남,44,55,6.56,6.56,31.3,50,62.5,0.18,2123 4123,8.67,100,F0L0,0,02,,34,75.0/8,25.0/4,50.0/6,42.9/7,40.0/5,0.0/4,031,5.6,39.9,53.6,임지훈/14,권혁민/456,080,5.27,35.2,
2020,2,1,15,6,A1,8,이동준,남,35,56,5.8,5.47,13.3,46.7,60,0.19,3364 5252,0,0,F0L0,0,07,,32,75.0/4,0.0/4,40.0/5,100.0/5,50.0/8,33.3/6,088,5.03,27.6,46.9,이승일/226,김재윤/545,073,4.66,28.5,
2020,2,1,16,1,B1,1,권명호,남,51,58,4.73,4.73,13.3,26.7,33.3,0.28,5545 3146,0,0,F0L0,0,08,,29,75.0/4,20.0/5,50.0/4,0.0/5,0.0/4,14.3/7,125,6.02,42.6,61.5,조규태/35,김동민/321,034,5.23,36.3,
2020,2,1,16,2,B1,11,김영민,남,37,56,4.75,4.75,12.5,25,43.8,0.29,5634 1345,0,0,F0L0,0,07,,26,20.0/5,25.0/4,60.0/5,25.0/4,25.0/4,0.0/4,003,4.1,20.6,33.8,박상현/645,김재윤/56,029,5.01,32.5,
2020,2,1,16,3,B1,2,김재윤,남,41,59,4.6,4.4,13.3,26.7,26.7,0.3,1154 5225,10,100,F0L0,0.5,,,27,50.0/4,40.0/5,20.0/5,0.0/3,16.7/6,25.0/4,106,4.28,19.4,37.6,전두식/64,이승일/623,101,5.35,35.8,
2020,2,1,16,4,A2,8,송효석,남,40,56,6.65,6.45,25,55,70,0.27,2443 3121,0,0,F0L0,0,02,,36,85.7/7,60.0/5,50.0/6,71.4/7,25.0/4,14.3/7,028,4.98,30.3,47.2,심상철/111,김현철/2123,050,4.78,27.7,
2020,2,1,16,5,A1,4,어선규,남,42,56,6.71,6.59,11.8,64.7,76.5,0.2,3225 2625,0,0,F0L0,0,06,,36,62.5/8,66.7/6,83.3/6,25.0/4,80.0/5,42.9/7,040,5.27,33,53.3,장수영/624,김태규/34,075,5.36,38.1,
2020,2,1,16,6,A2,1,장영태,남,45,59,6.95,6.84,31.6,42.1,73.7,0.22,3414 3344,6.67,33.3,F0L0,0,,,36,75.0/8,71.4/7,40.0/5,42.9/7,40.0/5,0.0/4,066,4.93,27.6,50.3,최영재/646,신선길/66,091,5.08,31,
2020,2,2,1,1,B2,16,최인원,남,30,55,0,0,0,0,0,0,,0,0,F0L0,0,,신01-5-6,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,071,6.09,43.7,62.9,한  진/142,구본선/6534,033,5.13,34.3,
2020,2,2,1,2,B2,16,전동욱,남,29,56,0,0,0,0,0,0,,0,0,F0L0,0,,신01-6-5,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,013,4.66,25.9,42,장영태/341,이동준/33,065,5.04,31.1,
2020,2,2,1,3,B2,16,김현주,여,21,51,0,0,0,0,0,0,,0,0,F0L0,0,,신01-1-4,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,020,6.22,50.7,62.5,김재윤/11,조승민/5614,105,5.48,34.1,
2020,2,2,1,4,B2,16,나종호,남,26,61,0,0,0,0,0,0,,0,0,F0L0,0,,신01-2-3,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,113,4.43,22.2,40.4,손유정/2,김태용/126,055,5.16,32.4,
2020,2,2,1,5,B2,16,염윤정,여,32,53,0,0,0,0,0,0,,0,0,F0L0,0,,신01-4-2,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,108,5.26,35.3,50.5,김완석/1433,류해광/36,051,5.2,31.8,
2020,2,2,1,6,B2,16,박민성,남,31,60,0,0,0,0,0,0,,0,0,F0L0,0,,신01-3-1,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,057,4.51,24.5,39.1,이응석/652,박진서/55,008,4.69,27.3,
2020,2,2,2,1,A1,14,박원규,남,27,58,6.05,5.58,15.8,36.8,78.9,0.15,3322 6133,0,0,F0L0,0,11,일07-5-6,41,42.9/7,57.1/7,80.0/5,50.0/4,44.4/9,33.3/9,061,5.57,38,58.5,최재원/236,박정아/3562,098,4.9,27.3,
2020,2,2,2,2,A2,6,손지영,여,35,54,5.94,5.63,25,37.5,68.8,0.23,5032 1161,0,0,F0L0,0,10,일12-4-3,24,66.7/3,0.0/3,25.0/4,40.0/5,20.0/5,25.0/4,132,4.96,32.2,46.7,윤영근/445,김태용/366,107,5.12,29.8,
2020,2,2,2,3,B1,7,윤동오,남,37,62,5,4.73,13.3,33.3,46.7,0.23,4623 4462,0,0,F0L0,0,09,일10-5-2,29,50.0/4,50.0/6,33.3/6,50.0/4,20.0/5,0.0/4,045,4.36,25.2,39.9,정세혁/66,김종민/2421,043,5.17,32.8,
2020,2,2,2,4,B1,2,김기한,남,47,54,3.65,3.59,0,17.6,17.6,0.29,6446 4654,3,0,F0L0,0.33,12,일08-6-1,29,50.0/4,50.0/2,0.0/5,33.3/6,25.0/8,25.0/4,024,4.3,25.3,39.2,장수영/462,김국흠/46,059,5.29,36.7,
2020,2,2,2,5,B1,9,김지훈,남,34,60,4.89,3.78,22.2,38.9,44.4,0.16,0314 6565,0,0,F0L0,0,15,일11-6-6,25,100.0/5,50.0/4,66.7/3,20.0/5,25.0/4,0.0/4,075,4.73,31.4,43.6,김태영/64,유석현/3132,078,5.31,39.3,F 후 출전
2020,2,2,2,6,B1,5,이종인,남,42,57,4.56,4.5,6.3,25,50,0.32,5553 2336,0,0,F0L0,0,13,일05-3-3,35,28.6/7,16.7/6,0.0/7,0.0/5,66.7/6,0.0/4,056,6.24,48.5,62.7,서화모/142,강창효/2613,076,4.66,28,
2020,2,2,3,1,A1,3,이주영,여,38,54,6.61,6.44,22.2,38.9,77.8,0.27,4345 3131,0,0,F0L0,0,10,일03-5-6,39,80.0/5,14.3/7,60.0/5,25.0/8,66.7/6,0.0/8,053,5.25,35.4,50.8,김민준/63,서  휘/16,002,5.56,37.8,
2020,2,2,3,2,B1,2,이재학,남,47,57,4.38,3.38,0,25,43.8,0.23,4350 4225,4,0,F0L0,0,,일08-4-5,25,16.7/6,100.0/2,75.0/4,50.0/4,20.0/5,0.0/4,114,4.69,28,40.7,사재준/54,안지민/256,044,5.21,33.7,
2020,2,2,3,3,B1,13,김태용,남,34,55,3.83,3.72,5.6,11.1,27.8,0.28,3661 2634,0,0,F0L0,0,14,일07-3-2,35,33.3/6,25.0/4,50.0/4,20.0/5,12.5/8,12.5/8,072,5.45,37.9,50.3,이택근/653,오세준/64,048,5.49,40.9,
2020,2,2,3,4,B1,7,류해광,남,36,60,3.88,3.88,5.9,11.8,29.4,0.25,3363 6545,4.33,0,F0L0,0,,일09-3-2,35,42.9/7,57.1/7,33.3/6,25.0/4,0.0/6,20.0/5,059,5.19,34.4,52.2,서종원/25,원용관/3223,054,5.28,33.3,
2020,2,2,3,5,B1,15,김지영,여,33,52,4.11,3.89,11.1,11.1,38.9,0.26,5545 1564,0,0,F0L0,0,12,일12-2-4,29,60.0/5,25.0/4,16.7/6,0.0/4,0.0/4,0.0/6,063,5.16,31.1,50.3,조성인/165,김계영/63,109,5.06,32.8,
2020,2,2,3,6,A2,11,김지현,여,33,50,5.43,4.95,19,38.1,57.1,0.26,3265 3431,0,0,F0L0,0,11,일03-2-4,36,20.0/5,40.0/5,60.0/5,42.9/7,25.0/8,33.3/6,008,5,30.2,47.1,박설희/35,박석문/364,061,4.96,32.3,
2020,2,2,4,1,A2,1,장영태,남,45,59,6.95,6.84,31.6,42.1,73.7,0.22,3414 3344,6.67,33.3,F0L0,0,12,일16-4-6,36,75.0/8,71.4/7,40.0/5,42.9/7,40.0/5,0.0/4,066,4.93,27.6,50.3,최영재/646,신선길/66,091,5.08,31,
2020,2,2,4,2,B1,6,김계영,여,41,54,4.94,4.53,11.8,23.5,58.8,0.23,6353 1456,0,0,F0L0,0,13,일13-6-3,28,66.7/3,66.7/3,66.7/6,20.0/5,16.7/6,0.0/5,154,5.61,38.6,59,황만주/54,전정환/551,010,4.92,29,
2020,2,2,4,3,A2,3,이지수,여,40,55,6.93,6.93,33.3,53.3,66.7,0.25,4412 5322,0,0,F0L0,0,14,일14-1-4,38,66.7/6,14.3/7,33.3/6,50.0/6,28.6/7,16.7/6,100,5.62,35.5,55.6,송효석/2443,유석현/3624,092,5.48,37.2,
2020,2,2,4,4,A2,11,기광서,남,36,55,6.61,6.56,27.8,44.4,72.2,0.19,1121 1435,0,0,F0L0,0,,"일02-1-5, 일11-1-3",38,100.0/6,55.6/9,0.0/6,16.7/6,28.6/7,0.0/4,133,5.47,35.3,55.4,김효년/415,문안나/24,053,5.44,34.1,
2020,2,2,4,5,B1,2,사재준,남,46,61,3.4,3,0,0,20,0.22,5464 4335,0,0,F0L0,0,11,일12-1-2,22,25.0/4,0.0/2,40.0/5,0.0/3,0.0/4,0.0/4,005,4.98,31.6,48.4,김세원/55,김지영/5545,016,5.41,35.6,
2020,2,2,4,6,B2,15,조승민,남,28,56,3.19,3.13,12.5,12.5,18.8,0.21,5614 6555,0,0,F0L0,0,,일06-5-2,30,50.0/4,0.0/6,0.0/6,0.0/5,0.0/4,0.0/5,065,6.04,39.5,60.5,김종희/364,조현귀/445,096,4.73,27.2,
2020,2,2,5,1,A1,10,김태규,남,36,58,6.94,6.82,29.4,52.9,76.5,0.25,3432 1252,0,0,F0L0,0,12,일10-2-6,34,60.0/5,66.7/6,85.7/7,33.3/6,40.0/5,20.0/5,055,5.9,39.9,59.6,임태경/262,반혜진/42,089,5.29,34.6,
2020,2,2,5,2,B1,9,신현경,여,40,52,6.07,6.07,14.3,28.6,78.6,0.24,1212 5433,0,0,F0L0,0,,"일08-5-3, 일15-1-4",27,40.0/5,20.0/5,0.0/3,0.0/4,20.0/5,20.0/5,153,4.9,31.2,47.3,박민영/45,양원준/614,011,5.23,34.7,
2020,2,2,5,3,A2,1,서화모,남,46,55,5.53,5.4,20,33.3,46.7,0.26,1424 4114,7.33,66.7,F0L0,0.67,15,일05-5-2,31,33.3/6,60.0/5,33.3/6,0.0/3,16.7/6,20.0/5,034,4.57,25,43.1,박진서/534,김태영/4656,084,5.14,33.1,
2020,2,2,5,4,A2,11,서  휘,남,34,56,5.63,5.32,21.1,36.8,47.4,0.24,1644 2354,0,0,F0L0,0,,"일03-1-1, 일12-5-6",39,66.7/6,40.0/5,0.0/7,66.7/6,44.4/9,0.0/6,094,5.98,42,58.7,김응선/321,김현덕/664,072,4.72,27,
2020,2,2,5,5,A2,3,문안나,여,36,50,4.94,4.63,6.3,18.8,50,0.27,2426 3450,0,0,F0L0,0,,"일04-3-1, 일13-5-6",26,40.0/5,40.0/5,50.0/4,40.0/5,0.0/5,0.0/2,151,5.52,34.6,56,안지민/162,강지환/55,042,5.49,33.3,
2020,2,2,5,6,A1,12,유석현,남,34,55,7,6.95,31.8,59.1,77.3,0.21,3132 3624,0,0,F0L0,0,14,일07-2-3,44,80.0/10,75.0/4,71.4/7,37.5/8,20.0/5,30.0/10,104,4.96,29.3,46.7,홍기철/666,심상철/1231,060,5.43,37.8,
2020,2,2,6,1,A2,10,반혜진,여,33,51,5.71,5.41,11.8,41.2,58.8,0.25,4224 1613,0,0,F0L0,0,16,일11-3-4,27,60.0/5,60.0/5,25.0/4,50.0/4,33.3/3,0.0/6,128,5.65,37.3,59.8,류해광/336,이주영/43,018,5.14,32.9,
2020,2,2,6,2,A1,2,김현철,남,51,55,7,6.83,39.1,60.9,73.9,0.24,2123 4431,0,0,F0L0,0,13,일10-1-3,38,83.3/6,87.5/8,71.4/7,28.6/7,50.0/6,25.0/4,110,5.11,32.6,49.5,오상현/45,정경호/6315,014,5.33,36.1,
2020,2,2,6,3,A1,13,김도휘,남,35,57,6.76,6.76,35.3,47.1,70.6,0.23,1115 1253,0,0,F0L0,0,,"일02-2-1, 일14-4-6",35,100.0/7,66.7/6,50.0/4,50.0/4,33.3/6,0.0/8,126,4.39,21.7,38.2,강지환/14,정승호/346,039,4.79,30.5,
2020,2,2,6,4,A1,8,이동준,남,35,56,5.8,5.47,13.3,46.7,60,0.19,3364 5252,0,0,F0L0,0,,"일07-1-1, 일15-4-6",32,75.0/4,0.0/4,40.0/5,100.0/5,50.0/8,33.3/6,088,5.03,27.6,46.9,이승일/226,김재윤/545,073,4.66,28.5,
2020,2,2,6,5,B1,12,강영길,남,37,64,4.94,4.88,11.8,35.3,52.9,0.2,6222 3646,0,0,F0L0,0,14,일04-4-6,34,71.4/7,40.0/5,28.6/7,0.0/4,0.0/6,20.0/5,002,5.97,47.2,66.3,이용세/223,김승택/260,024,5.25,34.8,
2020,2,2,6,6,B2,13,이진휘,남,34,56,4.19,4,12.5,18.8,37.5,0.2,3625 5311,0,0,F0L0,0,,일09-1-1,29,33.3/6,20.0/5,25.0/4,0.0/4,0.0/4,0.0/6,054,5.18,32,52.6,오세준/353,조규태/453,082,5.46,38.9,
2020,2,2,7,1,B1,11,김현덕,남,36,58,5.63,5.58,21.1,36.8,57.9,0.27,6643 5323,0,0,F0L0,0,15,일08-1-4,37,42.9/7,14.3/7,50.0/6,50.0/6,33.3/6,20.0/5,026,4.26,19.7,36.2,박원규/6133,조현귀/356,083,4.78,27.5,
2020,2,2,7,2,B1,6,양원준,남,43,60,5.5,5.33,16.7,38.9,55.6,0.24,6146 4524,0,0,F0L0,0,,"일06-6-5, 일14-3-1",31,50.0/6,20.0/5,80.0/5,0.0/5,16.7/6,0.0/4,076,5.51,36.7,55.1,정경호/135,이지수/441,020,5.22,33.7,
2020,2,2,7,3,B1,11,김영민,남,37,56,4.75,4.75,12.5,25,43.8,0.29,5634 1345,0,0,F0L0,0,,"일07-6-5, 일16-3-2",26,20.0/5,25.0/4,60.0/5,25.0/4,25.0/4,0.0/4,003,4.1,20.6,33.8,박상현/645,김재윤/56,029,5.01,32.5,
2020,2,2,7,4,B1,10,박준호,남,34,65,4.71,4.71,5.9,23.5,47.1,0.28,6245 5135,0,0,F0L0,0,,"일03-6-5, 일11-4-2",25,80.0/5,66.7/3,0.0/4,33.3/6,0.0/4,0.0/3,060,5.01,32.8,51.4,신동길/343,권현기/6655,100,5.25,33.5,
2020,2,2,7,5,B2,15,정승호,남,31,61,3.06,3,0,5.9,23.5,0.31,4655 3463,0,0,F0L0,0,,일08-3-2,32,0.0/3,20.0/5,0.0/7,0.0/5,0.0/5,0.0/7,097,5.33,35.4,52.8,한준희/56,김채현/60,066,5.01,31.6,
2020,2,2,7,6,B2,4,김세원,남,40,60,3.86,3.57,7.1,14.3,28.6,0.22,5541 2466,2,0,F0L0,0,,일09-4-4,27,25.0/4,20.0/5,66.7/3,0.0/5,0.0/6,0.0/4,105,4.56,23.5,38.8,윤상선/65,박종덕/14,095,4.9,28.9,
2020,2,2,8,1,B1,2,김재윤,남,41,59,4.6,4.4,13.3,26.7,26.7,0.3,1154 5225,10,100,F0L0,0.5,15,일16-5-3,27,50.0/4,40.0/5,20.0/5,0.0/3,16.7/6,25.0/4,106,4.28,19.4,37.6,전두식/64,이승일/623,101,5.35,35.8,
2020,2,2,8,2,B2,15,구남우,남,28,58,2.93,2.86,0,0,14.3,0.24,6445 3355,0,0,F0L0,0,,일09-실격-5,27,0.0/4,25.0/4,25.0/4,0.0/6,0.0/5,0.0/4,130,6.1,43.3,60.3,권일혁/44,박종덕/2233,035,4.76,30.8,
2020,2,2,8,3,A2,3,박정아,여,41,51,5.89,5.83,5.6,44.4,66.7,0.25,3562 2413,0,0,F0L0,0,,"일05-2-5, 일15-2-2",33,25.0/4,57.1/7,42.9/7,0.0/3,40.0/5,0.0/7,139,5.66,43.6,54.7,한  운/44,김성찬/462,074,5.01,32.5,
2020,2,2,8,4,A2,7,정경호,남,40,56,6.53,6.53,35.3,47.1,64.7,0.19,1356 3154,6,33.3,F0L0,0,16,일13-3-5,32,100.0/6,25.0/4,42.9/7,12.5/8,50.0/4,0.0/3,070,4.91,29.9,44.3,민영건/321,정승호/4655,005,5.25,38.2,
2020,2,2,8,5,B1,1,권현기,남,49,59,3.82,3.76,5.9,23.5,29.4,0.26,6655 6214,0,0,F0L0,0,,"일02-5-4, 일09-2-3",29,80.0/5,33.3/6,0.0/3,0.0/6,20.0/5,0.0/4,038,4.62,22.7,44.3,김대선/555,박원규/3322,079,5.55,38.9,
2020,2,2,8,6,B2,6,권일혁,남,39,61,4.56,4.5,18.8,25,37.5,0.23,4455 1625,0,0,F0L0,0,,일10-3-4,23,66.7/3,40.0/5,33.3/3,0.0/3,20.0/5,0.0/4,155,5.86,41.4,57.9,김명진/536,양원준/645,094,5.03,30.5,
2020,2,2,9,1,B1,5,김희용,남,40,56,4.28,4.22,16.7,22.2,33.3,0.27,4561 1626,2.33,0,F0L0,0,,일09-실격(면책)-6,34,80.0/5,33.3/6,50.0/6,12.5/8,20.0/5,0.0/4,137,4.43,24,41.1,윤영일/33,김계영/531,058,5.27,34.3,
2020,2,2,9,2,A2,8,김민길,남,41,56,7.29,6.35,52.9,64.7,76.5,0.18,1116 5152,0,0,F0L0,0,16,일11-2-1,25,50.0/2,100.0/3,100.0/4,33.3/6,60.0/5,0.0/5,036,4.45,23,40.5,나병창/331,우진수/341,062,5.16,30.6,
2020,2,2,9,3,B1,11,전정환,남,33,58,4.76,4.53,5.9,29.4,52.9,0.23,5515 2335,0,0,F0L0,0,,"일04-5-2, 일12-6-5",32,80.0/5,28.6/7,0.0/4,0.0/5,16.7/6,40.0/5,009,5.6,36.7,57.2,곽현성/554,곽현성/1,088,4.93,31.5,
2020,2,2,9,4,B1,1,권명호,남,51,58,4.73,4.73,13.3,26.7,33.3,0.28,5545 3146,0,0,F0L0,0,,"일08-2-6, 일16-6-1",29,75.0/4,20.0/5,50.0/4,0.0/5,0.0/4,14.3/7,125,6.02,42.6,61.5,조규태/35,김동민/321,034,5.23,36.3,
2020,2,2,9,5,B1,7,윤동오,남,37,62,5,4.73,13.3,33.3,46.7,0.23,4623 4462,0,0,F0L0,0,02,일10-5-2,29,50.0/4,50.0/6,33.3/6,50.0/4,20.0/5,0.0/4,045,4.36,25.2,39.9,정세혁/66,김종민/2421,043,5.17,32.8,
2020,2,2,9,6,B1,14,조규태,남,34,58,4.81,4.63,18.8,18.8,43.8,0.18,3545 3131,4,0,F0L0,0,,"일05-1-4, 일13-1-2",32,75.0/4,0.0/4,25.0/8,33.3/6,0.0/5,0.0/5,101,5.2,33.3,51.4,김동경/44,이진휘/362,070,5.2,33.7,
2020,2,2,10,1,B2,15,김경일,남,32,51,3.8,3.47,0,20,26.7,0.28,0644 3254,0,0,F0L0,0,,일10-6-5,21,50.0/4,0.0/3,25.0/4,0.0/2,20.0/5,0.0/3,042,4.82,30.5,46.8,정훈민/232,김효년/65,017,4.96,34.2,
2020,2,2,10,2,B2,1,정용진,남,48,56,7.67,6.6,40,66.7,86.7,0.16,0221 3132,0,0,F0L0,0,,일06-2-3,17,100.0/4,50.0/4,0.0/2,33.3/3,100.0/1,66.7/3,091,4.89,30.6,43.9,김기한/644,나병창/133,038,5.2,35.6,F 후 출전
2020,2,2,10,3,A1,2,김민천,남,44,57,6.63,6.63,31.6,52.6,63.2,0.25,2311 5321,0,0,F0L0,0,,"일02-4-6, 일10-4-1",41,100.0/8,77.8/9,42.9/7,50.0/6,33.3/6,20.0/5,121,4.5,28.7,41.5,김선웅/525,김동민/562,015,4.83,30.1,
2020,2,2,10,4,A1,3,이주영,여,38,54,6.61,6.44,22.2,38.9,77.8,0.27,4345 3131,0,0,F0L0,0,03,일03-5-6,39,80.0/5,14.3/7,60.0/5,25.0/8,66.7/6,0.0/8,053,5.25,35.4,50.8,김민준/63,서  휘/16,002,5.56,37.8,
2020,2,2,10,5,B2,14,문성현,남,29,67,4.06,3.75,12.5,31.3,31.3,0.2,2226 6666,0,0,F0L0,0,,일04-1-3,27,75.0/4,0.0/6,0.0/3,16.7/6,0.0/3,0.0/5,049,5.39,31.8,55.9,배혜민/361,김인혜/23,056,4.78,28.1,
2020,2,2,10,6,A2,6,손지영,여,35,54,5.94,5.63,25,37.5,68.8,0.23,5032 1161,0,0,F0L0,0,02,일12-4-3,24,66.7/3,0.0/3,25.0/4,40.0/5,20.0/5,25.0/4,132,4.96,32.2,46.7,윤영근/445,김태용/366,107,5.12,29.8,
2020,2,2,11,1,A2,11,김지현,여,33,50,5.43,4.95,19,38.1,57.1,0.26,3265 3431,0,0,F0L0,0,03,일03-2-4,36,20.0/5,40.0/5,60.0/5,42.9/7,25.0/8,33.3/6,008,5,30.2,47.1,박설희/35,박석문/364,061,4.96,32.3,
2020,2,2,11,2,B1,9,홍기철,남,38,66,4.28,4.28,11.1,22.2,44.4,0.26,6666 3331,1,0,F0L0,0,,일06-4-4,26,60.0/5,50.0/4,16.7/6,25.0/4,25.0/4,0.0/3,067,4.69,28.2,43.6,고정환/20,이  인/6366,037,5.34,34.9,
2020,2,2,11,3,B1,2,사재준,남,46,61,3.4,3,0,0,20,0.22,5464 4335,0,0,F0L0,0,04,일12-1-2,22,25.0/4,0.0/2,40.0/5,0.0/3,0.0/4,0.0/4,005,4.98,31.6,48.4,김세원/55,김지영/5545,016,5.41,35.6,
2020,2,2,11,4,B1,4,신동길,남,42,57,4.33,4.27,0,6.7,46.7,0.25,3433 5543,5.33,0,F0L0,0,,"일05-6-1, 일14-2-5",31,33.3/6,0.0/8,33.3/3,25.0/4,20.0/5,0.0/5,158,5.78,40,58.2,한성근/612,박상현/543,013,5.13,30.7,
2020,2,2,11,5,A1,14,박원규,남,27,58,6.05,5.58,15.8,36.8,78.9,0.15,3322 6133,0,0,F0L0,0,02,일07-5-6,41,42.9/7,57.1/7,80.0/5,50.0/4,44.4/9,33.3/9,061,5.57,38,58.5,최재원/236,박정아/3562,098,4.9,27.3,
2020,2,2,11,6,B1,15,이  인,남,33,57,3.21,3.21,0,10.5,26.3,0.3,4366 3664,3.67,0,F0L0,0,,일03-3-3,36,33.3/6,20.0/5,50.0/8,16.7/6,0.0/5,0.0/6,039,6.19,45.4,61,박종덕/621,구남우/64,046,5.35,38.5,
2020,2,2,12,1,B1,15,김지영,여,33,52,4.11,3.89,11.1,11.1,38.9,0.26,5545 1564,0,0,F0L0,0,03,일12-2-4,29,60.0/5,25.0/4,16.7/6,0.0/4,0.0/4,0.0/6,063,5.16,31.1,50.3,조성인/165,김계영/63,109,5.06,32.8,
