연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2021,10,2,4,5,B1,1,김국흠,남,50,62,4.3,4.2,10,30,40,0.12,2254 6561,6,66.7,F0L0,0,,"일02-2-6, 온07-3-1",2,00.0/0,00.0/0,100.0/1,00.0/0,100.0/1,00.0/0,061,6,50,62.5,이재학/213,김종목/66,037,5.75,50,
2021,10,2,4,6,B2,15,박민영,여,25,42,3.5,3.13,0,12.5,25,0.27,6423 5645,2.5,0,F0L0,0,,일03-5-2,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,024,5.57,42.9,57.1,전동욱/62,정훈민/231,022,4.83,33.3,
2021,10,2,5,1,B2,1,정인교,남,55,52,3.86,3.71,0,0,28.6,0.21,3344 4656,6,0,F0L0,0,,일06-6-4,2,00.0/0,0.0/2,00.0/0,00.0/0,00.0/0,00.0/0,093,4.88,25,50,김명진/335,김도휘/412,024,1.5,0,
2021,10,2,5,2,B1,9,홍기철,남,39,68,3.92,3.92,8.3,25,33.3,0.28,3555 1252,3.33,0,F0L0,0,,"일02-4-3, 온08-6-4",1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,138,5.14,28.6,42.9,이휘동/41,신동길/554,050,3.38,12.5,
2021,10,2,5,3,B2,14,권혁민,남,36,54,2.63,2.56,0,0,0,0.26,4646 5446,2.5,0,F0L0,0,,일03-4-4,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,064,5,37.5,37.5,김인혜/442,김태규/525,014,4.43,14.3,
2021,10,2,5,4,A2,7,김승택,남,41,67,4.57,4.57,14.3,14.3,57.1,0.27,3636 1532,4.33,0,F0L0,0,,"일01-1-1, 온07-5-6",1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,149,4.63,25,37.5,홍진수/42,구현구/446,066,4.5,16.7,
2021,10,2,5,5,B2,1,김종목,남,47,56,3.57,3.57,0,0,42.9,0.33,6646 3335,1,0,F0L0,0,,일05-5-4,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,102,5.36,27.3,63.6,원용관/324,김지현/524,049,5.29,28.6,
2021,10,2,5,6,B1,14,조규태,남,35,57,6.17,6.08,25,25,66.7,0.18,3443 4133,4.67,0,F0L0,0,,"일01-6-2, 온07-4-4",1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,016,5.13,25,50,김민천/131,권혁민/46,081,3.63,12.5,
2021,10,2,6,1,B2,3,이미나,여,42,54,8.29,8.29,57.1,85.7,85.7,0.07,2151 1212,9,100,F0L0,0,,일06-4-6,1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,115,5.33,22.2,55.6,정세혁/541,정인교/33,077,5.5,50,
2021,10,2,6,2,B2,16,염윤정,여,33,52,4.2,4.1,0,20,40,0.4,6623 3254,1,0,F0L0,0,,일05-4-5,1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,021,6,37.5,50,정경호/324,한  진/414,085,3,12.5,
2021,10,2,6,3,B2,12,박준현,남,37,57,5.25,5.25,25,50,50,0,6152 0011,5.5,50,F0L0,0,,일06-5-5,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,116,4.4,10,50,이승일/153,김선웅/366,060,5.63,37.5,
2021,10,2,6,4,A2,3,이지수,여,41,57,6.9,6.8,30,50,80,0.23,1312 3364,8.67,66.7,F0L0,0,,"일02-3-2, 온07-1-5",1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,053,5.3,30,50,정승호/16,김대선/455,042,5.63,37.5,
2021,10,2,6,5,A1,1,곽현성,남,49,56,5.77,5.38,23.1,38.5,61.5,0.27,6215 3213,6.33,66.7,F0L0,0.67,,"일02-5-4, 온07-6-3",2,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,0.0/1,113,4.4,30,40,전정환/552,서  휘/255,018,5.43,28.6,
2021,10,2,6,6,B2,14,구본선,남,30,57,5.33,5.33,33.3,33.3,50,0.2,1163 4665,10,100,F0L0,0,,일05-2-2,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,015,6.36,63.6,63.6,손근성/111,심상철/112,045,4.5,33.3,
2021,10,2,7,1,A2,1,장영태,남,46,58,4,4,0,0,0,0,4343 5622,4,0,F0L0,0,02,일04-6-6,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,142,5.6,20,40,안지민/413,김채현/34,006,5,40,
2021,10,2,7,2,A2,11,서  휘,남,35,56,3.67,3.67,0,33.3,33.3,18.21,5262 4311,2,0,F0L0,0,01,일05-3-3,3,00.0/0,00.0/0,100.0/1,0.0/1,0.0/1,00.0/0,134,4.8,10,30,김보경/44,정훈민/344,063,3.6,0,
2021,10,2,7,3,A2,2,최광성,남,47,59,2,2,0,0,0,18.49,6464 2144,1,0,F0L0,0,02,일05-1-1,3,0.0/1,00.0/0,00.0/0,00.0/0,0.0/2,00.0/0,025,4.86,28.6,28.6,조승민/51,이종인/154,035,5.6,20,
2021,10,2,7,4,B1,6,권일혁,남,40,59,4.67,4.67,0,33.3,33.3,18.34,5425 6644,3,0,F0L0,0,01,일02-6-5,3,0.0/1,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,035,5.5,33.3,50,윤영일/13,류해광/46,100,5.17,50,
2021,10,2,7,5,A1,12,조성인,남,33,56,9,9,50,100,100,17.89,1122 1211,10,100,F0L0,0,02,일06-2-2,6,00.0/0,100.0/1,100.0/1,100.0/1,100.0/1,100.0/2,094,4.67,33.3,33.3,박민영/64,김민준/11,020,5.83,50,
2021,10,2,7,6,B1,1,김대선,남,51,53,2,1,0,0,0,0,5125 4422,2,0,F0L0,1,01,일04-4-5,1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,007,5.2,30,50,손제민/525,윤동오/543,016,3.63,25,
2021,10,2,8,1,B1,6,양원준,남,44,60,4,3.5,0,0,50,0,5361 5326,4,0,F0L0,0.5,02,일05-6-6,2,00.0/0,0.0/1,00.0/0,00.0/0,0.0/1,00.0/0,017,6.2,40,80,곽현성/621,김종목/33,087,5.5,37.5,
2021,10,2,8,2,A2,4,구현구,남,43,64,2,2,0,0,0,18.3,4665 5546,2.5,0,F0L0,0,01,일06-3-3,4,00.0/0,00.0/0,0.0/1,0.0/1,0.0/2,00.0/0,019,6.11,44.4,66.7,황이태/22,한유형/46,067,4.88,25,
2021,10,2,8,3,B1,1,권명호,남,52,60,4.83,4.83,0,16.7,50,18.39,3644 2354,3.5,0,F0L0,0,03,일03-6-6,6,00.0/0,0.0/2,0.0/1,0.0/1,100.0/1,0.0/1,080,7.2,60,80,김창규/243,이미나/21,054,3,14.3,
2021,10,2,8,4,B1,1,황만주,남,50,62,3.17,3.17,0,16.7,16.7,18.21,6466 4213,2.5,0,F0L0,0,02,일01-4-3,6,0.0/2,100.0/1,0.0/1,00.0/0,0.0/1,0.0/1,147,4.63,12.5,50,서화모/243,권현기/336,003,3.86,14.3,
2021,10,2,8,5,A1,7,심상철,남,39,56,8,8,0,100,100,0,2115 1132,8,100,F0L0,0,03,일04-1-3,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,014,5,37.5,37.5,김희용/252,길현태/244,102,5.67,16.7,
2021,10,2,8,6,A1,1,나병창,남,46,59,7.33,7,50,66.7,66.7,18.34,1115 4223,10,100,F0L0,0,01,일03-1-3,6,0.0/1,100.0/1,00.0/0,100.0/1,100.0/2,0.0/1,060,5,25,50,김응선/311,송효석/365,098,5.43,42.9,
2021,18,1,1,1,B1,9,김지훈,남,35,60,5.33,5.25,8.3,50,50,0.21,4226 2452,6.67,66.7,F0L0,0.33,08,,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,049,4.18,9.1,27.3,윤영근/325,양원준/453,039,3.33,22.2,
2021,18,1,1,2,B1,6,문주엽,남,40,56,4.75,4.75,0,12.5,37.5,0.27,4434 4253,4.67,0,F0L0,0,07,,1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,045,3.8,20,40,윤영근/553,이진우/26,062,6,62.5,
2021,18,1,1,3,A2,7,장수영,남,41,56,3.36,3,0,9.1,27.3,0.23,6565 3435,1.33,0,F0L0,0.67,08,,2,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,070,3.75,25,25,손지영/224,엄광호/64,016,3.27,18.2,
2021,18,1,1,4,A1,1,한  진,남,45,61,6.75,6.63,31.3,56.3,62.5,0.23,3124 1422,7,50,F0L0,0,07,,2,00.0/0,00.0/0,100.0/1,00.0/0,0.0/1,00.0/0,086,5.86,42.9,57.1,김현덕/446,고정환/22,072,3.33,0,
2021,18,1,1,5,B1,4,원용관,남,46,55,7.8,7.7,40,70,80,0.15,3242 4111,6,33.3,F0L0,0.33,,,2,100.0/1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,028,4.14,14.3,42.9,주은석/316,송효범/43,088,3.44,22.2,
2021,18,1,1,6,A1,2,김민천,남,45,57,8,7.86,50,64.3,85.7,0.23,1311 2231,8.67,83.3,F0L0,0,07,,2,100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,127,2.43,0,14.3,김현주/65,전정환/653,036,4.33,33.3,
2021,18,1,2,1,B1,1,김명진,남,52,59,4.73,4.73,18.2,18.2,54.5,0.29,3353 1651,4.67,0,F0L0,0,,,1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,150,5.43,28.6,42.9,박석문/54,최영재/131,007,3.7,10,
2021,18,1,2,2,B1,7,윤동오,남,38,61,4,4,10,10,30,0.28,5433 4416,4,0,F0L0,0,07,,2,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,0.0/1,003,3.86,28.6,28.6,김경일/65,이용세/264,022,4.13,25,
2021,18,1,2,3,A2,6,안지민,여,36,52,5.5,3.7,20,40,60,0.22,4132 0531,6.67,33.3,F0L0,0.33,07,,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,112,1.33,0,0,윤상선/56,장수영/656,050,3.27,9.1,
2021,18,1,2,4,A2,5,박종덕,남,43,55,6.82,6.82,27.3,45.5,81.8,0.15,3311 3234,7.33,33.3,F0L0,0,08,,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,104,3.44,11.1,22.2,이수빈/64,한  운/51,002,4,11.1,
2021,18,1,2,5,B1,2,이재학,남,48,58,4.58,4.5,8.3,16.7,41.7,0.28,2136 4553,8,66.7,F0L0,0.33,07,,1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,136,3.67,0,44.4,최인원/56,서화모/366,060,4.8,30,
2021,18,1,2,6,A1,12,김인혜,여,31,50,6.08,6.08,30.8,46.2,53.8,0.16,4423 6111,4.6,20,F0L0,0,08,,3,00.0/0,100.0/1,0.0/1,0.0/1,00.0/0,00.0/0,077,5.43,57.1,57.1,하서우/66,최재원/225,103,4,20,
2021,18,1,3,1,B2,15,구남우,남,29,57,2,1,0,0,0,0.23,6564 4064,1.5,0,F0L0,0,,,1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,082,3.7,20,20,김계영/665,김지훈/422,106,3.7,30,
2021,18,1,3,2,A2,11,박진서,남,40,55,4.36,4.27,9.1,18.2,36.4,0.26,2315 5554,8,66.7,F0L0,0,08,,1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,095,3,14.3,28.6,김정구/652,황만주/66,090,5.55,36.4,
2021,18,1,3,3,A2,8,정주현,남,37,53,7,7,40,60,70,0.24,1214 3152,9.33,100,F0L0,0,,,2,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,100.0/1,143,3.33,16.7,33.3,한준희/56,박준호/65,026,3.9,20,
2021,18,1,3,4,B2,14,이지은,여,31,52,5.38,5.25,0,25,62.5,0.12,2343 2436,6,33.3,F0L0,0.33,,,1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,076,3.5,25,25,김종희/256,사재준/556,108,4.18,18.2,
2021,18,1,3,5,B1,7,황이태,남,41,58,6.3,4.7,30,50,70,0.12,2210 1634,8,100,F0L0,0,08,,1,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,054,4,25,37.5,전두식/555,박준현/61,053,6,50,
2021,18,1,3,6,B1,5,김희용,남,41,57,5.13,5.13,12.5,37.5,50,0.22,2523 1456,6,66.7,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,121,2.89,22.2,22.2,최재원/252,임지훈/56,087,4.73,27.3,
2021,18,1,4,1,A2,1,이택근,남,48,58,5.55,5.45,9.1,36.4,63.6,0.24,1232 3425,8,66.7,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,00.0/0,046,3.2,0,40,구남우/65,정훈민/63,031,2.44,11.1,
2021,18,1,4,2,B2,6,김동민,남,43,54,6.57,6.43,14.3,42.9,85.7,0.36,2315 3323,7,50,F0L0,0.5,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,012,4,12.5,25,김영민/642,김은지/464,083,4.83,0,
2021,18,1,4,3,B2,15,정승호,남,32,66,2.78,2.78,11.1,11.1,22.2,0.33,1665 5666,5.5,50,F0L0,0,,,1,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,103,2.29,0,14.3,이태희/565,김인혜/36,024,2.5,12.5,
2021,18,1,4,4,B2,16,이수빈,여,27,53,3.64,3.18,0,9.1,36.4,0.45,6443 3235,2.5,0,F0L0,0.5,,,1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,040,5.88,37.5,75,민영건/235,이동준/363,008,4.67,33.3,
2021,18,1,4,5,B2,13,이진우,남,33,55,4.75,4.75,0,50,50,0,2526 1116,5,50,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,008,4.13,25,37.5,배혜민/235,강영길/254,051,4.22,22.2,
2021,18,1,4,6,A1,12,류석현,남,35,55,6.71,6.43,42.9,64.3,71.4,0.24,2111 1025,9.33,100,F0L0,0,,,2,00.0/0,100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,047,3.67,22.2,33.3,송효범/66,박원규/165,003,4.1,10,
2021,18,1,5,1,B2,2,한  운,남,48,56,5.2,5.1,10,30,40,0.25,5132 2454,6,50,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,137,3.64,9.1,27.3,기광서/464,장영태/324,023,4,22.2,
2021,18,1,5,2,B2,15,윤상선,남,29,67,1.3,1.3,0,0,0,0.29,5656 6666,1.5,0,F0L0,0,,,1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,042,4.89,33.3,33.3,김정구/555,김태용/44,056,3.5,10,
2021,18,1,5,3,B2,16,김현주,여,22,54,3,3,11.1,11.1,11.1,0.22,6556 5446,1.5,0,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,029,1.86,0,0,오상현/56,이경섭/565,034,2.82,9.1,
2021,18,1,5,4,B1,5,이승일,남,42,63,6.25,6,33.3,50,58.3,0.19,1531 1145,6,33.3,F0L0,0.67,,,1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,079,6,50,62.5,박준호/622,황만주/634,012,4.5,37.5,
2021,18,1,5,5,A2,3,박정아,여,42,50,6.2,6.13,33.3,53.3,53.3,0.29,1121 6155,8.17,83.3,F0L0,0.17,,,2,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,033,5.75,50,50,김강현/566,조성인/111,063,4.5,12.5,
2021,18,1,5,6,A1,13,김도휘,남,36,58,6.31,6.15,23.1,46.2,53.8,0.17,3454 1242,5.67,33.3,F0L0,0,,,2,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,087,4.11,22.2,33.3,손제민/614,이지은/234,081,3.27,9.1,
2021,18,1,6,1,B1,4,김종희,남,50,59,4.1,4.1,0,20,40,0.25,2563 4263,3.67,33.3,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,084,4,33.3,33.3,이상문/65,김지훈/62,049,4.44,22.2,
2021,18,1,6,2,B2,15,김경일,남,33,51,3.88,3.88,0,25,37.5,0.17,6542 6326,1.5,0,F0L0,0,,,1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,096,5.29,28.6,42.9,엄광호/46,김완석/511,045,4.63,37.5,
2021,18,1,6,3,B2,13,김태용,남,35,54,2.18,1.82,0,0,9.1,0.32,4450 5656,4,0,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,091,3.13,12.5,12.5,강지환/664,손지영/442,085,3.2,10,
2021,18,1,6,4,A2,7,정경호,남,41,53,6.33,6.33,13.3,53.3,73.3,0.21,3242 5262,6,33.3,F0L0,0,,,2,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,0.0/1,130,1.13,0,0,신선길/66,염윤정/66,074,2.78,11.1,
2021,18,1,6,5,A2,11,김선웅,남,37,66,4.15,4,7.7,15.4,38.5,0.17,3663 1445,2.67,0,F0L0,0,,,2,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,120,4.71,28.6,57.1,한유형/06,김기한/343,078,4.45,18.2,
2021,18,1,6,6,B2,1,정용진,남,49,55,6,5.86,27.3,36.4,72.7,0.23,3611 1353,3.5,0,F0L0,0,,,1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,141,5.43,42.9,57.1,김채현/65,박정아/161,058,2.5,0,
2021,18,1,7,1,A1,2,김민천,남,45,57,8,8,37.5,62.5,100,18,1322 3311,8,75,F0L0,0,01,,4,00.0/0,00.0/0,0.0/1,100.0/1,100.0/1,100.0/1,127,2.43,0,14.3,김현주/65,전정환/653,036,4.33,33.3,
2021,18,1,7,2,B1,2,이재학,남,48,58,8,7.5,50,50,100,18.02,1356 6246,8,50,F0L0,0.5,02,,2,0.0/1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,136,3.67,0,44.4,최인원/56,서화모/366,060,4.8,30,
2021,18,1,7,3,A1,1,한  진,남,45,61,7.14,7.14,28.6,57.1,71.4,18.13,3214 2141,7,50,F0L0,0,01,,4,0.0/1,100.0/1,00.0/0,0.0/1,00.0/0,100.0/1,086,5.86,42.9,57.1,김현덕/446,고정환/22,072,3.33,0,
2021,18,1,7,4,A2,6,안지민,여,36,52,8,8,50,50,100,18.33,1341 4611,8,50,F0L0,0,02,,2,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,00.0/0,112,1.33,0,0,윤상선/56,장수영/656,050,3.27,9.1,
2021,18,1,7,5,B1,7,윤동오,남,38,61,5.6,5.6,20,20,40,17.97,4344 1365,4,0,F0L0,0,02,,1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,003,3.86,28.6,28.6,김경일/65,이용세/264,022,4.13,25,
2021,18,1,7,6,B1,6,문주엽,남,40,56,5,5,0,0,50,18.18,4314 3414,5,0,F0L0,0,01,,2,0.0/1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,045,3.8,20,40,윤영근/553,이진우/26,062,6,62.5,
2021,18,1,8,1,A1,12,김인혜,여,31,50,7.5,7.5,50,50,75,17.77,4311 2331,5,0,F0L0,0,02,,3,00.0/0,00.0/0,00.0/0,0.0/1,0.0/1,0.0/1,077,5.43,57.1,57.1,하서우/66,최재원/225,103,4,20,
2021,18,1,8,2,B1,7,황이태,남,41,58,8,8,0,100,100,18.1,2653 2424,8,100,F0L0,0,03,,1,00.0/0,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,054,4,25,37.5,전두식/555,박준현/61,053,6,50,
2021,18,1,8,3,A2,5,박종덕,남,43,55,8,8,50,50,100,17.86,3113 2443,8,50,F0L0,0,02,,2,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,104,3.44,11.1,22.2,이수빈/64,한  운/51,002,4,11.1,
2021,18,1,8,4,A2,7,장수영,남,41,56,3.33,3.33,0,0,33.3,17.87,5532 3221,2,0,F0L0,0,01,,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,070,3.75,25,25,손지영/224,엄광호/64,016,3.27,18.2,
2021,18,1,8,5,A2,11,박진서,남,40,55,5,5,25,25,50,18.12,3155 3142,8,50,F0L0,0,03,,2,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,095,3,14.3,28.6,김정구/652,황만주/66,090,5.55,36.4,
2021,18,1,8,6,B1,9,김지훈,남,35,60,6.25,6,0,75,75,18.44,2262 3521,8,100,F0L0,0.5,01,,2,00.0/0,100.0/1,00.0/0,00.0/0,100.0/1,00.0/0,049,4.18,9.1,27.3,윤영근/325,양원준/453,039,3.33,22.2,
2021,18,2,1,1,B1,5,이승일,남,42,63,6.25,6,33.3,50,58.3,0.19,1531 1145,6,33.3,F0L0,0.67,08,일05-1-4,1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,079,6,50,62.5,박준호/622,황만주/634,012,4.5,37.5,
2021,18,2,1,2,B1,5,김희용,남,41,57,5.13,5.13,12.5,37.5,50,0.22,2523 1456,6,66.7,F0L0,0,07,일03-6-6,1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,121,2.89,22.2,22.2,최재원/252,임지훈/56,087,4.73,27.3,
2021,18,2,1,3,A2,11,김선웅,남,37,66,4.15,4,7.7,15.4,38.5,0.17,3663 1445,2.67,0,F0L0,0,08,일06-6-5,2,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,120,4.71,28.6,57.1,한유형/06,김기한/343,078,4.45,18.2,
2021,18,2,1,4,A2,1,이택근,남,48,58,5.55,5.45,9.1,36.4,63.6,0.24,1232 3425,8,66.7,F0L0,0,07,일04-5-1,1,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,00.0/0,046,3.2,0,40,구남우/65,정훈민/63,031,2.44,11.1,
2021,18,2,1,5,A2,7,정경호,남,41,53,6.33,6.33,13.3,53.3,73.3,0.21,3242 5262,6,33.3,F0L0,0,07,일06-1-4,2,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,0.0/1,130,1.13,0,0,신선길/66,염윤정/66,074,2.78,11.1,
2021,18,2,1,6,B2,2,한  운,남,48,56,5.2,5.1,10,30,40,0.25,5132 2454,6,50,F0L0,0,,일05-2-1,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,137,3.64,9.1,27.3,기광서/464,장영태/324,023,4,22.2,
2021,18,2,2,1,A2,8,정주현,남,37,53,7,7,40,60,70,0.24,1214 3152,9.33,100,F0L0,0,07,일03-1-3,2,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,100.0/1,143,3.33,16.7,33.3,한준희/56,박준호/65,026,3.9,20,
2021,18,2,2,2,B1,1,김명진,남,52,59,4.73,4.73,18.2,18.2,54.5,0.29,3353 1651,4.67,0,F0L0,0,08,일02-1-1,1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,150,5.43,28.6,42.9,박석문/54,최영재/131,007,3.7,10,
2021,18,2,2,3,B1,4,김종희,남,50,59,4.1,4.1,0,20,40,0.25,2563 4263,3.67,33.3,F0L0,0,07,일06-5-1,1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,084,4,33.3,33.3,이상문/65,김지훈/62,049,4.44,22.2,
2021,18,2,2,4,B1,4,원용관,남,46,55,7.8,7.7,40,70,80,0.15,3242 4111,6,33.3,F0L0,0.33,08,일01-4-5,2,100.0/1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,028,4.14,14.3,42.9,주은석/316,송효범/43,088,3.44,22.2,
2021,18,2,2,5,A1,13,김도휘,남,36,58,6.31,6.15,23.1,46.2,53.8,0.17,3454 1242,5.67,33.3,F0L0,0,07,일05-4-6,2,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,087,4.11,22.2,33.3,손제민/614,이지은/234,081,3.27,9.1,
2021,18,2,2,6,B2,15,구남우,남,29,57,2,1,0,0,0,0.23,6564 4064,1.5,0,F0L0,0,,일03-5-1,1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,082,3.7,20,20,김계영/665,김지훈/422,106,3.7,30,
2021,18,2,3,1,B2,13,김태용,남,35,54,2.18,1.82,0,0,9.1,0.32,4450 5656,4,0,F0L0,0,,일06-2-3,1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,091,3.13,12.5,12.5,강지환/664,손지영/442,085,3.2,10,
2021,18,2,3,2,A1,1,한  진,남,45,61,6.75,6.63,31.3,56.3,62.5,0.23,3124 1422,7,50,F0L0,0,,"일01-2-4, 온07-2-3",2,00.0/0,00.0/0,100.0/1,00.0/0,0.0/1,00.0/0,086,5.86,42.9,57.1,김현덕/446,고정환/22,054,3.2,10,
2021,18,2,3,3,A2,3,박정아,여,42,50,6.2,6.13,33.3,53.3,53.3,0.29,1121 6155,8.17,83.3,F0L0,0.17,08,일05-3-5,2,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,033,5.75,50,50,김강현/566,조성인/111,063,4.5,12.5,
2021,18,2,3,4,A1,12,류석현,남,35,55,6.71,6.43,42.9,64.3,71.4,0.24,2111 1025,9.33,100,F0L0,0,08,일04-1-6,2,00.0/0,100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,047,3.67,22.2,33.3,송효범/66,박원규/165,003,4.1,10,
2021,18,2,3,5,B1,9,김지훈,남,35,60,5.33,5.25,8.3,50,50,0.21,4226 2452,6.67,66.7,F0L0,0.33,,"일01-5-1, 온08-5-6",1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,049,4.18,9.1,27.3,윤영근/325,양원준/453,039,3.33,22.2,
2021,18,2,3,6,B2,15,정승호,남,32,66,2.78,2.78,11.1,11.1,22.2,0.33,1665 5666,5.5,50,F0L0,0,,일04-6-3,1,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,103,2.29,0,14.3,이태희/565,김인혜/36,024,2.5,12.5,
2021,18,2,4,1,A2,6,안지민,여,36,52,5.5,3.7,20,40,60,0.22,4132 0531,6.67,33.3,F0L0,0.33,,"일02-5-3, 온07-6-4",1,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,112,1.33,0,0,윤상선/56,장수영/656,050,3.27,9.1,
2021,18,2,4,2,B2,14,이지은,여,31,52,5.38,5.25,0,25,62.5,0.12,2343 2436,6,33.3,F0L0,0.33,,일03-4-4,1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,076,3.5,25,25,김종희/256,사재준/556,108,4.18,18.2,
2021,18,2,4,3,B1,2,이재학,남,48,58,4.58,4.5,8.3,16.7,41.7,0.28,2136 4553,8,66.7,F0L0,0.33,,"일02-6-5, 온07-4-2",1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,136,3.67,0,44.4,최인원/56,서화모/366,060,4.8,30,
