연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2020,4,3,05R,-,-,-,([]) 1.0,([]) 1.0,([]-[]) 1.0,([]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,ALL
2020,4,3,06R,③ 정용진,⑥ 김응선,① 윤영일,(3) 3.3,"(3) 1.6, (6) 2.5",(3-6) 13.9,(3-6) 9.9,(3-6-1) 4.6,(3-6-1) 13.8,(3-6-1) 38.7,
2020,4,3,07R,① 서 휘,④ 김경일,② 이휘동,(1) 1.3,"(1) 1.1, (4) 2.9",(1-4) 4.0,(1-4) 3.1,(1-4-2) 4.0,(1-4-2) 4.7,(1-4-2) 10.0,
2020,4,3,08R,⑤ 길현태,① 정경호,⑥ 이경섭,(5) 2.4,"(5) 1.3, (1) 1.1",(5-1) 4.5,(5-1) 1.5,(5-1-6) 2.1,(5-1-6) 6.2,(5-1-6) 8.9,
2020,4,3,09R,① 박원규,③ 유석현,⑤ 한 운,(1) 1.5,"(1) 1.1, (3) 1.3",(1-3) 3.3,(1-3) 2.0,(1-3-5) 5.7,(1-3-5) 10.5,(1-3-5) 12.7,
2020,4,3,10R,① 황이태,② 장영태,③ 조규태,(1) 3.7,"(1) 1.7, (2) 1.2",(1-2) 6.6,(1-2) 2.8,(1-2-3) 2.5,(1-2-3) 8.3,(1-2-3) 13.6,
2020,4,3,11R,⑥ 손제민,③ 오세준,② 강지환,(6) 3.1,"(6) 1.6, (3) 2.4",(6-3) 12.3,(6-3) 8.0,(6-3-2) 3.6,(6-3-2) 9.4,(6-3-2) 35.6,
2020,4,3,12R,① 어선규,② 손지영,⑥ 김종민,(1) 1.7,"(1) 1.1, (2) 2.4",(1-2) 4.7,(1-2) 4.1,(1-2-6) 2.2,(1-2-6) 3.8,(1-2-6) 8.5,
2020,4,3,13R,① 곽현성,② 김태규,④ 김선웅,(1) 1.4,"(1) 1.2, (2) 2.2",(1-2) 3.0,(1-2) 2.8,(1-2-4) 3.3,(1-2-4) 3.9,(1-2-4) 6.6,
2020,4,3,14R,① 배혜민,⑤ 안지민,③ 김완석,(1) 6.0,"(1) 1.9, (5) 3.8",(1-5) 42.1,(1-5) 22.9,(1-5-3) 6.3,(1-5-3) 23.4,(1-5-3) 144.4,
2020,4,3,15R,③ 심상철,④ 이지수,⑤ 김재윤,(3) 1.2,"(3) 1.1, (4) 1.3",(3-4) 2.5,(3-4) 2.4,(3-4-5) 4.2,(3-4-5) 4.4,(3-4-5) 6.6,
2020,4,3,16R,① 김응선,⑤ 김현철,③ 이주영,(1) 1.1,"(1) 1.0, (5) 3.7",(1-5) 3.7,(1-5) 3.9,(1-5-3) 2.0,(1-5-3) 2.5,(1-5-3) 6.6,
2020,4,2,01R,⑥ 홍진수,③ 나종호,② 오상현,(6) 23.7,"(6) 5.0, (3) 1.2",(6-3) 23.0,(6-3) 6.5,(6-3-2) 11.3,(6-3-2) 83.2,(6-3-2) 93.0,⑤
2020,4,2,02R,② 김종민,③ 이휘동,① 김계영,(2) 2.0,"(2) 1.5, (3) 28.2",(2-3) 43.3,(2-3) 42.4,(2-3-1) 18.2,(2-3-1) 36.2,(2-3-1) 171.6,
2020,4,2,03R,① 조규태,④ 박상현,② 김동경,(1) 1.4,"(1) 1.1, (4) 1.6",(1-4) 3.5,(1-4) 2.5,(1-4-2) 6.5,(1-4-2) 9.0,(1-4-2) 15.5,
2020,4,2,04R,④ 김현철,② 김지훈,③ 김태규,(4) 2.5,"(4) 1.5, (2) 1.9",(4-2) 12.9,(4-2) 6.3,(4-2-3) 2.8,(4-2-3) 12.1,(4-2-3) 26.9,
2020,4,2,05R,① 정주현,⑥ 한 운,⑤ 김기한,(1) 1.2,"(1) 1.1, (6) 4.7",(1-6) 8.6,(1-6) 6.3,(1-6-5) 13.1,(1-6-5) 18.2,(1-6-5) 46.2,
2020,4,2,06R,⑤ 서 휘,③ 박원규,② 서화모,(5) 3.9,"(5) 1.2, (3) 1.4",(5-3) 6.3,(5-3) 1.9,(5-3-2) 1.8,(5-3-2) 6.4,(5-3-2) 10.1,①
2020,4,2,07R,① 정용진,② 손근성,⑤ 이지수,(1) 1.1,"(1) 1.1, (2) 2.7",(1-2) 3.2,(1-2) 2.7,(1-2-5) 3.1,(1-2-5) 3.9,(1-2-5) 7.1,
2020,4,2,08R,① 손지영,⑤ 이용세,② 이경섭,(1) 5.5,"(1) 1.5, (5) 5.3",(1-5) 37.5,(1-5) 31.7,(1-5-2) 12.0,(1-5-2) 29.3,(1-5-2) 135.7,
2020,4,2,09R,④ 김완석,③ 김재윤,② 우진수,(4) 4.6,"(4) 2.0, (3) 2.8",(4-3) 34.9,(4-3) 13.1,(4-3-2) 29.1,(4-3-2) 124.7,(4-3-2) 214.6,
2020,4,2,10R,③ 홍기철,① 강지환,④ 조현귀,(3) 3.4,"(3) 1.7, (1) 1.2",(3-1) 6.2,(3-1) 2.0,(3-1-4) 4.8,(3-1-4) 18.9,(3-1-4) 25.5,
2020,4,2,11R,① 김선웅,③ 문주엽,⑥ 구현구,(1) 1.6,"(1) 1.3, (3) 3.6",(1-3) 6.9,(1-3) 5.8,(1-3-6) 10.0,(1-3-6) 14.4,(1-3-6) 22.0,
2020,4,2,12R,④ 황이태,⑥ 김세원,-,(4) 1.5,([]) 1.0,([]-[]) 1.0,([]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,① ② ③ ⑤
2020,4,2,13R,① 심상철,④ 손제민,③ 어선규,(1) 1.4,"(1) 1.3, (4) 2.8",(1-4) 5.2,(1-4) 4.4,(1-4-3) 7.2,(1-4-3) 8.6,(1-4-3) 19.3,
2020,4,2,14R,③ 박상현,② 한 운,⑥ 양원준,(3) 3.5,"(3) 1.7, (2) 1.9",(3-2) 12.7,(3-2) 6.0,(3-2-6) 38.8,(3-2-6) 83.0,(3-2-6) 132.7,
2020,4,2,15R,④ 정용진,③ 문안나,⑥ 곽현성,(4) 7.3,"(4) 2.9, (3) 2.0",(4-3) 36.9,(4-3) 16.7,(4-3-6) 11.3,(4-3-6) 49.1,(4-3-6) 103.2,
2020,4,2,16R,③ 윤영일,⑤ 박원규,④ 정주현,(3) 5.5,"(3) 1.6, (5) 1.9",(3-5) 9.3,(3-5) 6.6,(3-5-4) 9.4,(3-5-4) 16.8,(3-5-4) 33.7,
2020,4,1,01R,① 나종호,④ 홍진수,③ 박민성,(1) 1.8,"(1) 2.0, (4) 2.0",(1-4) 12.0,(1-4) 8.1,(1-4-3) 2.8,(1-4-3) 10.1,(1-4-3) 34.4,
2020,4,1,02R,① 김종민,⑤ 김태규,④ 이경섭,(1) 1.0,"(1) 1.0, (5) 6.8",(1-5) 7.0,(1-5) 4.6,(1-5-4) 3.8,(1-5-4) 4.8,(1-5-4) 19.1,
2020,4,1,03R,③ 서 휘,④ 손근성,⑥ 박설희,(3) 4.3,"(3) 1.7, (4) 16.0",(3-4) 43.5,(3-4) 41.5,(3-4-6) 55.4,(3-4-6) 96.6,(3-4-6) 224.8,
2020,4,1,04R,① 최영재,② 정경호,④ 구현구,(1) 5.0,"(1) 1.6, (2) 1.3",(1-2) 10.9,(1-2) 3.7,(1-2-4) 9.7,(1-2-4) 30.2,(1-2-4) 44.7,
2020,4,1,05R,① 유석현,② 이용세,⑤ 조규태,(1) 1.1,"(1) 1.1, (2) 1.8",(1-2) 2.9,(1-2) 2.3,(1-2-5) 3.9,(1-2-5) 4.7,(1-2-5) 7.2,
2020,4,1,06R,④ 곽현성,⑤ 장영태,② 배혜민,(4) 1.4,"(4) 1.1, (5) 1.8",(4-5) 2.6,(4-5) 2.2,(4-5-2) 3.1,(4-5-2) 4.4,(4-5-2) 7.5,
2020,4,1,07R,④ 길현태,② 김완석,⑤ 황이태,(4) 1.9,"(4) 1.5, (2) 1.0",(4-2) 3.4,(4-2) 1.4,(4-2-5) 3.3,(4-2-5) 7.7,(4-2-5) 10.4,
2020,4,1,08R,③ 김응선,① 김세원,⑥ 정용진,(3) 1.2,"(3) 1.2, (1) 1.8",(3-1) 3.9,(3-1) 2.8,(3-1-6) 5.3,(3-1-6) 6.7,(3-1-6) 11.9,
2020,4,1,09R,② 박원규,⑤ 손제민,③ 김경일,(2) 2.8,"(2) 1.9, (5) 2.4",(2-5) 6.4,(2-5) 3.8,(2-5-3) 5.3,(2-5-3) 9.8,(2-5-3) 18.0,
2020,4,1,10R,② 심상철,① 김동경,③ 손근성,(2) 1.1,"(2) 1.2, (1) 4.6",(2-1) 8.6,(2-1) 6.9,(2-1-3) 8.7,(2-1-3) 9.1,(2-1-3) 24.5,
2020,4,1,11R,③ 이경섭,⑤ 강지환,② 문주엽,(3) 2.7,"(3) 1.7, (5) 4.4",(3-5) 16.2,(3-5) 13.9,(3-5-2) 22.3,(3-5-2) 48.8,(3-5-2) 109.0,
2020,4,1,12R,① 우진수,⑤ 홍기철,④ 양원준,(1) 1.6,"(1) 1.3, (5) 2.6",(1-5) 8.3,(1-5) 5.3,(1-5-4) 17.9,(1-5-4) 26.3,(1-5-4) 43.9,
2020,4,1,13R,① 이주영,⑥ 김계영,② 안지민,(1) 1.3,"(1) 1.2, (6) 3.1",(1-6) 11.8,(1-6) 9.4,(1-6-2) 13.0,(1-6-2) 17.0,(1-6-2) 46.9,
2020,4,1,14R,⑥ 반혜진,④ 김종민,③ 장영태,(6) 13.6,"(6) 12.9, (4) 1.7",(6-4) 77.2,(6-4) 18.1,(6-4-3) 9.7,(6-4-3) 167.4,(6-4-3) 251.3,
2020,4,1,15R,③ 길현태,② 서 휘,⑥ 이지수,(3) 2.7,"(3) 1.2, (2) 1.7",(3-2) 7.3,(3-2) 2.8,(3-2-6) 13.8,(3-2-6) 31.2,(3-2-6) 34.2,
2020,4,1,16R,⑤ 유석현,⑥ 정경호,② 곽현성,(5) 8.5,"(5) 2.1, (6) 3.5",(5-6) 24.6,(5-6) 14.0,(5-6-2) 4.0,(5-6-2) 18.5,(5-6-2) 52.9,④
2020,3,2,01R,① 임지훈,② 김보경,④ 손유정,(1) 1.9,"(1) 1.2, (2) 1.4",(1-2) 3.4,(1-2) 2.5,(1-2-4) 1.8,(1-2-4) 3.1,(1-2-4) 6.4,
2020,3,2,02R,⑤ 김민준,④ 임태경,③ 김종민,(5) 45.8,"(5) 10.4, (4) 6.8",(5-4) 303.0,(5-4) 123.5,(5-4-3) 27.7,(5-4-3) 558.3,(5-4-3) 835.1,
2020,3,2,03R,② 한 진,① 최재원,⑥ 최광성,(2) 5.9,"(2) 2.1, (1) 1.8",(2-1) 8.1,(2-1) 3.3,(2-1-6) 7.2,(2-1-6) 20.8,(2-1-6) 35.6,
2020,3,2,04R,④ 원용관,② 한성근,⑥ 김국흠,(4) 3.3,"(4) 1.4, (2) 1.1",(4-2) 4.6,(4-2) 1.7,(4-2-6) 4.9,(4-2-6) 10.6,(4-2-6) 15.2,
2020,3,2,05R,② 이용세,③ 김지현,① 이지은,(2) 1.4,"(2) 1.0, (3) 2.1",(2-3) 2.9,(2-3) 2.5,(2-3-1) 5.3,(2-3-1) 7.9,(2-3-1) 14.1,
2020,3,2,06R,① 주은석,⑤ 최영재,③ 박설희,(1) 3.0,"(1) 1.5, (5) 9.4",(1-5) 41.2,(1-5) 30.7,(1-5-3) 12.9,(1-5-3) 28.2,(1-5-3) 165.8,
2020,3,2,07R,② 심상철,④ 전정환,③ 김은지,(2) 1.1,"(2) 1.0, (4) 1.8",(2-4) 2.3,(2-4) 2.0,(2-4-3) 4.4,(2-4-3) 4.6,(2-4-3) 8.2,
2020,3,2,08R,③ 조성인,⑤ 이경섭,① 오세준,(3) 1.1,"(3) 1.1, (5) 2.3",(3-5) 3.6,(3-5) 3.3,(3-5-1) 5.7,(3-5-1) 7.9,(3-5-1) 13.0,
2020,3,2,09R,② 김인혜,① 김민준,⑤ 정용진,(2) 1.8,"(2) 1.2, (1) 1.2",(2-1) 3.0,(2-1) 1.3,(2-1-5) 3.4,(2-1-5) 8.4,(2-1-5) 10.1,
2020,3,2,10R,① 조현귀,② 김강현,③ 양원준,(1) 2.9,"(1) 1.7, (2) 2.6",(1-2) 8.4,(1-2) 6.4,(1-2-3) 5.6,(1-2-3) 9.3,(1-2-3) 19.6,
2020,3,2,11R,① 김국흠,④ 김효년,⑤ 김종민,(1) 3.3,"(1) 1.2, (4) 2.8",(1-4) 9.8,(1-4) 6.1,(1-4-5) 3.4,(1-4-5) 7.8,(1-4-5) 20.0,
2020,3,2,12R,⑥ 이휘동,⑤ 손근성,② 민영건,(6) 29.0,"(6) 4.3, (5) 5.2",(6-5) 234.7,(6-5) 78.5,(6-5-2) 80.0,(6-5-2) 561.7,(6-5-2) 1537.7,
2020,3,2,13R,④ 김정구,③ 최광성,① 이태희,(4) 16.6,"(4) 2.5, (3) 1.8",(4-3) 84.2,(4-3) 15.2,(4-3-1) 2.4,(4-3-1) 82.6,(4-3-1) 211.0,
2020,3,2,14R,⑥ 이용세,④ 손제민,③ 나병창,(6) 16.7,"(6) 3.7, (4) 1.6",(6-4) 83.1,(6-4) 13.6,(6-4-3) 27.6,(6-4-3) 262.7,(6-4-3) 488.3,
2020,3,2,15R,② 김대선,④ 박종덕,⑥ 한성근,(2) 3.4,"(2) 1.5, (4) 1.6",(2-4) 5.0,(2-4) 2.3,(2-4-6) 6.8,(2-4-6) 14.9,(2-4-6) 20.9,
2020,3,2,16R,⑤ 심상철,③ 정주현,① 사재준,(5) 1.6,"(5) 1.6, (3) 1.5",(5-3) 3.5,(5-3) 3.0,(5-3-1) 4.3,(5-3-1) 5.6,(5-3-1) 12.8,
2020,3,1,01R,② 최인원,③ 손유정,⑤ 김보경,(2) 4.3,"(2) 2.3, (3) 1.0",(2-3) 7.5,(2-3) 2.5,(2-3-5) 4.5,(2-3-5) 15.2,(2-3-5) 15.5,
2020,3,1,02R,② 김은지,① 이경섭,③ 이응석,(2) 20.7,"(2) 4.4, (1) 1.0",(2-1) 33.6,(2-1) 8.5,(2-1-3) 6.3,(2-1-3) 50.6,(2-1-3) 88.5,
2020,3,1,03R,① 김창규,⑥ 김인혜,② 김선웅,(1) 3.9,"(1) 2.4, (6) 2.7",(1-6) 31.0,(1-6) 18.5,(1-6-2) 18.3,(1-6-2) 47.9,(1-6-2) 147.0,
2020,3,1,04R,② 윤영근,⑤ 원용관,③ 주은석,(2) 1.5,"(2) 1.0, (5) 2.4",(2-5) 3.5,(2-5) 2.6,(2-5-3) 3.2,(2-5-3) 4.4,(2-5-3) 10.2,
2020,3,1,05R,④ 조현귀,⑤ 손제민,⑥ 정훈민,(4) 37.9,"(4) 8.3, (5) 1.5",(4-5) 179.9,(4-5) 48.1,(4-5-6) 49.4,(4-5-6) 424.9,(4-5-6) 641.5,
2020,3,1,06R,① 임태경,② 김정구,④ 최영재,(1) 1.6,"(1) 1.1, (2) 2.3",(1-2) 3.9,(1-2) 3.7,(1-2-4) 2.1,(1-2-4) 2.8,(1-2-4) 5.9,
2020,3,1,07R,④ 심상철,⑤ 이용세,② 김효년,(4) 1.2,"(4) 1.2, (5) 1.9",(4-5) 2.3,(4-5) 1.8,(4-5-2) 1.6,(4-5-2) 2.0,(4-5-2) 3.8,
2020,3,1,08R,② 황이태,③ 이태희,① 권현기,(2) 5.1,"(2) 2.4, (3) 1.5",(2-3) 9.7,(2-3) 3.1,(2-3-1) 3.9,(2-3-1) 18.9,(2-3-1) 28.2,
2020,3,1,09R,④ 김명진,③ 서종원,① 송효범,(4) 20.3,"(4) 6.2, (3) 12.6",(4-3) 173.3,(4-3) 62.4,(4-3-1) 92.7,(4-3-1) 727.3,(4-3-1) 1257.4,
2020,3,1,10R,③ 김인혜,⑥ 양원준,② 장수영,(3) 1.4,"(3) 1.1, (6) 6.4",(3-6) 9.5,(3-6) 8.3,(3-6-2) 4.6,(3-6-2) 9.2,(3-6-2) 22.5,
2020,3,1,11R,① 최광성,② 조성인,③ 사재준,(1) 2.3,"(1) 1.7, (2) 1.0",(1-2) 3.2,(1-2) 1.5,(1-2-3) 3.2,(1-2-3) 7.2,(1-2-3) 9.7,
2020,3,1,12R,② 박설희,④ 김강현,⑥ 박종덕,(2) 1.9,"(2) 1.3, (4) 19.6",(2-4) 24.4,(2-4) 21.5,(2-4-6) 29.8,(2-4-6) 52.5,(2-4-6) 102.8,
2020,3,1,13R,② 정주현,④ 한성근,⑥ 김종민,(2) 5.4,"(2) 1.5, (4) 4.5",(2-4) 26.8,(2-4) 16.1,(2-4-6) 16.7,(2-4-6) 39.9,(2-4-6) 74.3,
2020,3,1,14R,③ 조현귀,① 이택근,⑥ 김응선,(3) 5.7,"(3) 5.0, (1) 2.0",(3-1) 37.3,(3-1) 19.2,(3-1-6) 13.3,(3-1-6) 79.1,(3-1-6) 141.7,
2020,3,1,15R,② 원용관,① 손제민,⑥ 이경섭,(2) 3.3,"(2) 1.1, (1) 1.2",(2-1) 4.6,(2-1) 1.5,(2-1-6) 5.0,(2-1-6) 15.1,(2-1-6) 16.7,
2020,3,1,16R,① 전정환,⑤ 김효년,④ 황이태,(1) 1.3,"(1) 1.2, (5) 1.6",(1-5) 5.2,(1-5) 4.0,(1-5-4) 3.1,(1-5-4) 4.1,(1-5-4) 10.6,
2020,2,2,01R,① 최인원,② 전동욱,⑥ 박민성,(1) 1.5,"(1) 1.2, (2) 2.1",(1-2) 7.4,(1-2) 6.1,(1-2-6) 53.8,(1-2-6) 97.4,(1-2-6) 136.8,
2020,2,2,02R,① 박원규,⑤ 김지훈,② 손지영,(1) 1.5,"(1) 1.1, (5) 8.4",(1-5) 11.8,(1-5) 9.8,(1-5-2) 6.6,(1-5-2) 8.3,(1-5-2) 32.6,
2020,2,2,03R,④ 류해광,① 이주영,② 이재학,(4) 5.3,"(4) 2.3, (1) 1.3",(4-1) 7.9,(4-1) 2.4,(4-1-2) 6.5,(4-1-2) 34.8,(4-1-2) 33.6,
2020,2,2,04R,② 김계영,③ 이지수,⑤ 사재준,(2) 2.9,"(2) 1.9, (3) 1.7",(2-3) 12.2,(2-3) 7.2,(2-3-5) 32.9,(2-3-5) 71.6,(2-3-5) 96.6,
2020,2,2,05R,① 김태규,② 신현경,⑤ 문안나,(1) 1.3,"(1) 1.2, (2) 3.1",(1-2) 3.8,(1-2) 3.2,(1-2-5) 13.5,(1-2-5) 17.3,(1-2-5) 21.1,
2020,2,2,06R,② 김현철,④ 이동준,① 반혜진,(2) 1.3,"(2) 1.1, (4) 4.2",(2-4) 4.6,(2-4) 4.5,(2-4-1) 3.0,(2-4-1) 4.4,(2-4-1) 11.3,
2020,2,2,07R,② 양원준,⑥ 김세원,① 김현덕,(2) 2.7,"(2) 1.4, (6) 9.3",(2-6) 47.7,(2-6) 35.1,(2-6-1) 5.7,(2-6-1) 22.4,(2-6-1) 106.1,
2020,2,2,08R,③ 박정아,④ 정경호,① 김재윤,(3) 1.6,"(3) 1.2, (4) 1.5",(3-4) 3.6,(3-4) 2.8,(3-4-1) 4.3,(3-4-1) 6.9,(3-4-1) 11.2,
2020,2,2,09R,① 김희용,② 김민길,⑥ 조규태,(1) 8.3,"(1) 4.2, (2) 1.2",(1-2) 11.4,(1-2) 3.7,(1-2-6) 5.5,(1-2-6) 26.1,(1-2-6) 40.0,
