연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2017,1,1,2,5,B1,13,이진우,남,29,55,3.67,3.67,0,33.3,33.3,18.8,256,0,0,F0L0,0,12,,3,00.0/0,00.0/0,100.0/1,0.0/1,00.0/0,0.0/1,099,4.18,19.3,35.1,장수영/222,조현귀/453,039,5.2,36.5,
2017,1,1,2,6,A2,7,배혜민,남,36,56,3,3,0,0,0,18.74,54,0,0,F0L0,0,16,,2,00.0/0,00.0/0,0.0/1,0.0/1,00.0/0,00.0/0,045,5.02,26.7,51.2,최광성/54,이시원/654,020,4.42,19.8,
2017,1,1,3,1,B2,14,서종원,남,28,61,0,0,0,0,0,0,,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,076,4.88,25.9,46.9,이창규/2513,민영건/443,107,5.53,42,
2017,1,1,3,2,B2,14,조규태,남,31,56,0,0,0,0,0,0,,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,073,4.39,24.2,40.3,이진휘/66,이택근/55,034,5.7,33.8,
2017,1,1,3,3,B2,14,김성찬,남,30,57,0,0,0,0,0,0,,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,149,5.75,44.6,57.8,김인혜/132,박영수/325,009,5.52,32.1,
2017,1,1,3,4,B2,14,고정환,남,30,58,0,0,0,0,0,0,,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,030,4.44,22.6,33.9,이지수/664,이종인/44,066,4.23,24.6,
2017,1,1,3,5,B2,14,하서우,여,23,51,0,0,0,0,0,0,,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,007,6.66,51.8,69.9,김선웅/632,조현귀/36,091,6.34,46,
2017,1,1,3,6,B2,14,박원규,남,24,57,0,0,0,0,0,0,,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,018,4.43,19.7,42.6,주은석/65,이동준/45,109,5.05,32.6,
2017,1,1,4,1,A1,13,김민준,남,29,57,7.92,7.88,53.8,76.9,84.6,0.21,2211 1161,0,0,F0L0,0,16,,34,88.9/9,33.3/6,20.0/5,75.0/4,40.0/5,20.0/5,148,4.64,30.1,38.4,박준현/44,김종민/34,036,4.36,26,
2017,1,1,4,2,A1,3,박정아,여,38,48,7.24,7.14,38.1,61.9,76.2,0.26,3122 3265,0,0,F0L0,0,15,,29,75.0/4,80.0/5,80.0/5,50.0/6,0.0/4,20.0/5,126,6.12,41.5,59.8,손제민/333,김승택/65,017,6.08,48.3,
2017,1,1,4,3,B1,1,김명진,남,48,58,5,4.8,6.7,33.3,53.3,0.39,6352 1436,0,0,F0L0,0,,,38,85.7/7,50.0/6,16.7/6,33.3/6,16.7/6,0.0/7,157,4.89,26.7,49.3,정경호/242,임태경/11,055,5.64,40.6,
2017,1,1,4,4,B1,11,김영민,남,34,57,4.94,4.94,16.7,33.3,44.4,0.32,6656 5312,0,0,F0L0,0,13,,25,40.0/5,50.0/4,0.0/4,0.0/4,75.0/4,25.0/4,004,6.63,55,68.8,강창효/01,김민천/211,056,5.7,36,
2017,1,1,4,5,B1,1,김신오,남,40,65,4.5,3.78,5.6,27.8,50,0.19,0632 4655,0,0,F0L0,0,14,,18,100.0/3,25.0/4,0.0/3,0.0/3,50.0/2,0.0/3,071,5.02,29.4,48.2,사재준/524,조현귀/32,071,5.11,34.1,제재 후 출전
2017,1,1,4,6,A1,7,심상철,남,35,56,8.9,8.6,65,80,90,0.2,4131 1211,0,0,F0L0,0,12,,47,100.0/13,83.3/6,28.6/7,57.1/7,71.4/7,42.9/7,016,4.67,24,48,김지현/360,김태용/544,090,5.09,30.3,
2017,1,1,5,1,A2,8,김민길,남,38,56,5.65,5.35,20,35,55,0.28,1132 2363,0,0,F0L0,0,,,25,50.0/6,66.7/3,20.0/5,50.0/4,25.0/4,0.0/3,133,4.56,24.1,40.7,김종희/16,김동민/311,038,5.28,34.6,
2017,1,1,5,2,A1,1,곽현성,남,45,54,6.06,5.82,23.5,41.2,64.7,0.22,1113 4466,0,0,F0L0,0,,,41,87.5/8,0.0/5,60.0/5,42.9/7,44.4/9,14.3/7,150,4.32,23.2,39.3,황만주/45,김선웅/514,033,5.52,36.6,
2017,1,1,5,3,A1,2,김효년,남,43,56,7.68,7.58,31.6,68.4,84.2,0.15,2421 2131,0,0,F0L0,0,13,,37,80.0/10,100.0/3,83.3/6,42.9/7,60.0/5,33.3/6,147,6.88,55.4,72.3,김지현/2331,박준현/241,070,4.71,26.1,
2017,1,1,5,4,B1,3,이지수,여,37,58,4.18,3.91,0,23.5,41.2,0.26,6646 2332,0,0,F0L0,0,,,33,66.7/6,40.0/5,20.0/5,16.7/6,0.0/5,0.0/6,061,4.83,31.7,44.4,박민수/36,전두식/0,005,5.71,46.2,
2017,1,1,5,5,A1,4,민영건,남,41,58,7.18,7.15,41.2,52.9,64.7,0.27,1124 4351,0,0,F0L0,0,15,,43,87.5/8,57.1/7,25.0/8,33.3/6,12.5/8,33.3/6,070,5.95,41.5,59.8,김태용/663,최재원/43,108,4.82,31.2,
2017,1,1,5,6,A2,11,김응선,남,32,58,6.11,6,22.2,44.4,61.1,0.17,4125 3321,0,0,F0L0,0,16,,29,50.0/6,40.0/5,80.0/5,40.0/5,25.0/4,0.0/4,155,6.03,43.8,63,이승일/211,오재빈/61,032,4.26,23.3,
2017,1,1,6,1,A1,2,최재원,남,49,58,6.31,6.19,12.5,37.5,68.8,0.26,4331 2342,0,0,F0L0,0,,,39,87.5/8,66.7/6,28.6/7,42.9/7,0.0/6,40.0/5,078,4.63,29.2,40.3,신현경/21,황만주/546,081,6.15,52.4,
2017,1,1,6,2,B1,1,우진수,남,41,56,4.65,4.53,10,20,50,0.21,6434 6335,0,0,F0L0,0,16,,17,50.0/2,25.0/4,33.3/3,0.0/3,0.0/3,0.0/2,072,6.53,52.5,71.3,김세원/12,류석현/311,062,5.37,35.8,
2017,1,1,6,3,B1,7,김승택,남,37,66,5,5,8.3,33.3,41.7,0.23,2436 5142,0,0,F0L0,0,,,40,0.0/4,33.3/6,33.3/9,28.6/7,14.3/7,14.3/7,051,5.49,37.3,55.4,김승택/243,김현철/1515,084,5.75,39.7,
2017,1,1,6,4,A1,1,장영태,남,42,59,6.76,6.59,11.8,47.1,70.6,0.28,4242 3313,0,0,F0L0,0,15,,45,83.3/6,66.7/6,55.6/9,50.0/8,33.3/9,14.3/7,032,5.52,34.9,50,이시원/331,이진우/342,060,4.72,29.1,
2017,1,1,6,5,A2,3,이미나,여,38,54,5.47,4.83,20,33.3,60,0.25,0314 3051,0,0,F0L0,0,13,,36,55.6/9,25.0/4,25.0/4,60.0/5,20.0/5,22.2/9,122,5.44,33.3,52.6,이동준/33,윤영일/43,098,4.56,25.9,
2017,1,1,6,6,B2,6,권일혁,남,36,59,2.94,2.28,0,6.3,25,0.29,3526 6446,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,121,6.24,47.4,65.4,최진혁/46,장수영/33,110,4.94,30.6,주선보류 후 출전
2017,1,1,7,1,A2,5,주은석,남,35,58,5.38,5.31,12.5,43.8,50,0.22,4662 2214,0,0,F0L0,0,,,34,57.1/7,83.3/6,40.0/5,50.0/4,0.0/6,16.7/6,134,4.41,25.9,39.5,이용세/450,경상수/556,030,5.36,39,
2017,1,1,7,2,A2,6,손지영,여,32,52,6.18,6.12,35.3,47.1,58.8,0.26,5531 1111,0,0,F0L0,0,16,,26,100.0/4,75.0/4,0.0/4,40.0/5,0.0/5,0.0/4,127,5,28.9,53.9,김국흠/63,한  진/23,079,4.15,17.2,
2017,1,1,7,3,B1,1,정용진,남,45,56,4.93,4.9,6.7,20,60,0.23,6333 5352,0,0,F0L0,0,,,34,50.0/4,20.0/5,33.3/6,16.7/6,16.7/6,42.9/7,029,4.6,25.6,41.5,권현기/44,정민수/53,051,5.3,35.1,
2017,1,1,7,4,B2,11,정훈민,남,31,56,4.6,4.5,6.7,33.3,53.3,0.24,2632 6253,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,119,4.4,22.4,39.7,한  진/564,김영민/515,006,5.63,38.5,주선보류 후 출전
2017,1,1,7,5,A2,1,한  진,남,41,59,5.13,5.03,18.8,37.5,50,0.22,3252 3656,0,0,F0L0,0,,,46,66.7/6,37.5/8,42.9/7,12.5/8,22.2/9,12.5/8,057,5.67,36.6,61,박상현/353,김동경/423,003,5.18,33.7,
2017,1,1,7,6,B1,2,김선필,남,40,54,3.82,3.71,11.8,17.6,35.3,0.34,2636 6636,0,0,F0L0,0,,,29,100.0/4,20.0/5,20.0/5,16.7/6,0.0/4,0.0/5,093,4.31,19,37.9,권현기/554,최진혁/622,015,5.65,36,
2017,1,1,8,1,A2,11,김지현,여,30,48,6.18,5.94,23.5,41.2,70.6,0.24,3602 3312,0,0,F0L0,0,,,42,85.7/7,71.4/7,14.3/7,0.0/6,57.1/7,12.5/8,153,5.39,31.3,55,조현귀/52,길현태/354,087,5.03,33.3,
2017,1,1,8,2,A1,1,정민수,남,42,60,5.75,5.34,18.8,37.5,56.3,0.27,4653 4632,0,0,F0L0,0,,,27,85.7/7,50.0/4,60.0/5,0.0/3,20.0/5,33.3/3,026,5.25,31.3,53,윤동오/345,서  휘/35,047,3.91,17.4,
2017,1,1,8,3,B2,12,이상문,남,33,59,2.85,2.04,0,7.7,15.4,0.22,4245 6354,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,002,4.07,20,36.4,박영수/55,이미나/465,078,5.64,40.6,주선보류 후 출전
2017,1,1,8,4,A2,9,신현경,여,37,52,6.47,6.12,23.5,41.2,76.5,0.26,2146 2214,0,0,F0L0,0,,,24,83.3/6,25.0/4,33.3/3,0.0/2,0.0/5,25.0/4,084,6.31,47.7,66.3,양원준/11,김지훈/566,019,5.3,37.1,
2017,1,1,8,5,B1,8,정주현,남,33,51,5.6,5.4,13.3,33.3,60,0.27,4323 4131,0,0,F0L0,0,,,29,33.3/3,25.0/4,0.0/5,42.9/7,25.0/4,16.7/6,047,5.38,34.5,53.6,김효년/242,나병창/265,026,5.19,31.6,
2017,1,1,8,6,A2,6,김동민,남,39,53,5.63,5.37,21.1,47.4,57.9,0.24,2216 3465,0,0,F0L0,0,01,,17,100.0/3,66.7/3,100.0/2,50.0/2,0.0/3,25.0/4,023,4.92,27.7,50.6,구본수/46,권현기/465,007,6,43.5,
2017,1,1,9,1,B1,4,김세원,남,37,62,5.75,5.75,25,41.7,50,0.37,1256 1153,0,0,F0L0,0,,,40,83.3/6,16.7/6,28.6/7,0.0/7,28.6/7,0.0/7,021,5.43,38.3,51.9,민영건/112,한  운/121,099,2.66,4.8,
2017,1,1,9,2,B2,12,임정택,남,30,57,3.06,2.94,0,11.8,17.6,0.23,6565 6523,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,102,4.83,26.4,45.3,김종민/111,김승택/4,011,5.44,33.3,주선보류 후 출전
2017,1,1,9,3,A2,1,서화모,남,43,56,5.06,4.88,12.5,31.3,50,0.28,5362 5642,0,0,F0L0,0,,,45,62.5/8,57.1/7,25.0/8,37.5/8,14.3/7,0.0/7,124,4.46,29.9,41.8,박진서/526,김세원/56,001,5.41,30.2,
2017,1,1,9,4,B2,11,기광서,남,33,59,2.75,2.75,0,0,18.8,0.28,3635 5653,0,0,F0L0,0,02,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,088,4.61,25.3,44.3,손지영/55,박석문/34,027,5.51,34.9,주선보류 후 출전
2017,1,1,9,5,A1,3,이주영,여,35,54,5.64,5.29,21.4,50,57.1,0.25,2520 5211,0,0,F0L0,0,,,41,85.7/7,50.0/6,66.7/6,14.3/7,37.5/8,28.6/7,141,6.2,36.9,61.9,윤영근/33,정인교/45,094,5.31,34.9,
2017,1,1,9,6,B1,1,정인교,남,51,49,5.81,5.81,18.8,43.8,62.5,0.23,4516 3226,0,0,F0L0,0,,,37,100.0/5,71.4/7,0.0/6,0.0/6,0.0/6,0.0/7,033,4.41,25.5,43.1,권명호/412,길현태/231,016,5.23,33.3,
2017,1,1,10,1,B1,13,오재빈,남,29,59,4.39,3.64,11.1,22.2,50,0.23,6151 3365,0,0,F0L0,0,,,18,0.0/2,25.0/4,50.0/4,33.3/3,0.0/2,0.0/3,145,5.59,30,56.3,배혜민/245,김지현/25,035,5.13,32.1,
2017,1,1,10,2,B1,1,박민수,남,46,58,3.8,3.3,13.3,20,40,0.28,3605 2116,0,0,F0L0,0,,,34,75.0/4,28.6/7,20.0/5,0.0/7,0.0/5,0.0/6,120,4.65,27.5,45,조성인/51,김현덕/64,050,5.19,32.2,
2017,1,1,10,3,A1,2,김종민,남,40,55,6.88,6.44,37.5,56.3,68.8,0.24,1113 4452,0,0,F0L0,0,02,,36,71.4/7,40.0/5,42.9/7,16.7/6,40.0/5,33.3/6,154,5.26,34.1,47.6,반혜진/622,이창규/3125,074,5.86,42.7,
2017,1,1,10,4,B1,4,박상현,남,38,60,4.12,3.91,0,11.8,35.3,0.18,3535 6635,0,0,F0L0,0,,,41,60.0/5,0.0/8,16.7/6,33.3/6,12.5/8,12.5/8,048,5.25,33.3,53.6,서  휘/343,권명호/34,082,5.51,37.8,
2017,1,1,10,5,A2,1,김국흠,남,46,62,5.25,4.63,18.8,37.5,50,0.29,6312 1324,0,0,F0L0,0,01,,34,83.3/6,60.0/5,33.3/6,0.0/6,0.0/5,50.0/6,010,5.46,33.8,56.3,전정환/555,심상철/413,008,5.85,40,
2017,1,1,10,6,B2,6,김계영,여,38,53,6.77,6.62,23.1,38.5,69.2,0.24,1422 3634,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,012,4.39,24.6,34.4,오승철/556,정민수/125,002,5.96,39.2,출산 후 출전
2017,1,1,11,1,B1,1,윤영근,남,48,60,4.86,4.71,21.4,35.7,50,0.27,3365 2265,0,0,F0L0,0,,,40,62.5/8,16.7/6,28.6/7,16.7/6,16.7/6,28.6/7,024,5.04,32.5,42.2,장영태/424,여현창/444,018,5.49,32.2,
2017,1,1,11,2,A1,10,임태경,여,29,51,6.37,6.24,26.3,52.6,57.9,0.24,1154 1254,0,0,F0L0,0,01,,40,87.5/8,80.0/5,16.7/6,50.0/6,11.1/9,33.3/6,060,4.28,18.5,37,박석문/443,이지수/442,075,5.42,37.6,
2017,1,1,11,3,B1,4,원용관,남,42,58,5.13,4.47,6.7,40,53.3,0.3,1234 3456,0,0,F0L0,0,,,24,50.0/4,75.0/4,50.0/4,25.0/4,50.0/4,0.0/4,111,4.58,25.6,38.5,신동열/44,최진혁/655,093,4.56,27,
2017,1,1,11,4,B1,8,이동준,남,32,56,5.2,5.2,20,26.7,46.7,0.19,3354 4145,0,0,F0L0,0,,,38,66.7/6,25.0/8,20.0/5,33.3/6,14.3/7,0.0/6,104,4.45,27.5,39.1,경상수/545,사재준/54,092,5.55,39.8,
2017,1,1,11,5,B2,5,김도환,남,41,61,4.29,2.97,17.6,23.5,35.3,0.24,0201 6561,0,0,F0L0,0,02,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,013,4.85,30.9,48.1,박영수/336,김종희/66,044,5.11,30.9,주선보류 후 출전
2017,1,1,11,6,A1,1,길현태,남,41,57,6.47,6.18,35.3,47.1,58.8,0.26,3541 1164,0,0,F0L0,0,,,39,80.0/10,66.7/6,66.7/6,60.0/5,25.0/4,25.0/8,136,5.61,38.6,57.8,한  진/325,송효석/64,043,6.12,41.2,
2017,1,1,12,1,A1,7,심상철,남,35,56,8.9,8.6,65,80,90,0.2,4131 1211,0,0,F0L0,0,04,,47,100.0/13,83.3/6,28.6/7,57.1/7,71.4/7,42.9/7,016,4.67,24,48,김지현/360,김태용/544,090,5.09,30.3,
2017,1,1,12,2,B1,13,이진우,남,29,55,5.07,4.96,21.4,35.7,42.9,0.2,3425 6211,0,0,F0L0,0,02,,32,71.4/7,40.0/5,20.0/5,16.7/6,20.0/5,0.0/4,099,4.18,19.3,35.1,장수영/222,조현귀/453,039,5.2,36.5,
2017,1,1,12,3,A1,12,김인혜,여,27,51,5.24,5.21,17.6,35.3,52.9,0.25,1321 2565,0,0,F0L0,0,,,47,40.0/10,62.5/8,28.6/7,33.3/9,33.3/6,42.9/7,159,5.54,38.2,53.9,김태규/3,신동열/6,068,5.62,41.4,
2017,1,1,12,4,A2,11,이현재,남,32,58,5.11,4.58,21.1,31.6,36.8,0.24,2411 1245,0,0,F0L0,0,,,27,60.0/5,50.0/4,20.0/5,60.0/5,0.0/4,50.0/4,135,4.49,16.9,44.6,김재윤/54,박상현/35,067,5.15,31.8,
2017,1,1,12,5,B1,1,나병창,남,42,59,4.07,3.9,0,26.7,33.3,0.3,2652 5442,0,0,F0L0,0,,,29,50.0/4,40.0/5,20.0/5,66.7/6,25.0/4,0.0/5,130,6.02,43.4,61.4,서화모/536,김민길/11,096,4.61,25.9,
2017,1,1,12,6,B1,2,한  운,남,44,54,5.67,5.47,26.7,40,53.3,0.26,1214 2165,0,0,F0L0,0,01,,27,50.0/6,0.0/6,25.0/4,25.0/4,33.3/3,25.0/4,081,4.44,24.6,36.8,조현귀/243,황이태/43,025,3,7.8,
2017,1,1,13,1,B1,7,황이태,남,37,59,5.33,5.07,20,26.7,46.7,0.32,1312 1454,0,0,F0L0,0,01,,30,62.5/8,33.3/3,20.0/5,25.0/4,20.0/5,20.0/5,064,5.03,31.2,49.4,이주영/25,김응선/412,069,5.02,29.1,
2017,1,1,13,2,A2,3,이미나,여,38,54,5.47,4.83,20,33.3,60,0.25,0314 3051,0,0,F0L0,0,06,,36,55.6/9,25.0/4,25.0/4,60.0/5,20.0/5,22.2/9,122,5.44,33.3,52.6,이동준/33,윤영일/43,098,4.56,25.9,
2017,1,1,13,3,B1,11,김영민,남,34,57,4.94,4.94,16.7,33.3,44.4,0.32,6656 5312,0,0,F0L0,0,04,,25,40.0/5,50.0/4,0.0/4,0.0/4,75.0/4,25.0/4,004,6.63,55,68.8,강창효/01,김민천/211,056,5.7,36,
2017,1,1,13,4,A1,2,김효년,남,43,56,7.68,7.58,31.6,68.4,84.2,0.15,2421 2131,0,0,F0L0,0,05,,37,80.0/10,100.0/3,83.3/6,42.9/7,60.0/5,33.3/6,147,6.88,55.4,72.3,김지현/2331,박준현/241,070,4.71,26.1,
2017,1,1,13,5,B1,1,김창규,남,46,61,4.11,3.75,11.1,22.2,33.3,0.21,3642 6525,0,0,F0L0,0,,,33,50.0/6,0.0/6,33.3/6,40.0/5,20.0/5,0.0/5,089,4.66,25,43.8,김정구/644,김정구/6,100,5.28,39.8,
2017,1,1,13,6,B1,12,박준현,남,33,57,5.15,5.04,7.7,15.4,46.2,0.18,4434 2413,0,0,F0L0,0,02,,33,80.0/5,33.3/6,33.3/6,25.0/4,0.0/7,20.0/5,138,4.41,23.3,38.4,윤영일/565,전두식/56,080,6.06,45.6,
2017,1,1,14,1,B1,7,정경호,남,37,54,6.14,6.14,21.4,50,57.1,0.3,2424 1253,0,0,F0L0,0,,,41,50.0/6,66.7/6,16.7/6,28.6/7,14.3/7,0.0/9,035,4.9,29.3,46.3,정용진/633,김인혜/125,046,5.51,39.1,
2017,1,1,14,2,B1,1,김신오,남,40,65,4.5,3.78,5.6,27.8,50,0.19,0632 4655,0,0,F0L0,0,04,,18,100.0/3,25.0/4,0.0/3,0.0/3,50.0/2,0.0/3,071,5.02,29.4,48.2,사재준/524,조현귀/32,071,5.11,34.1,제재 후 출전
2017,1,1,14,3,B1,2,사재준,남,43,60,4.53,4.33,0,13.3,40,0.3,5242 3435,0,0,F0L0,0,,,33,50.0/4,28.6/7,33.3/6,0.0/5,0.0/6,20.0/5,118,5.59,37.9,55.2,정주현/432,박민수/052,077,4.15,19.8,
2017,1,1,14,4,B1,11,김선웅,남,33,65,6,5.75,18.8,50,56.3,0.16,6324 4121,0,0,F0L0,0,,,37,85.7/7,42.9/7,40.0/5,14.3/7,50.0/6,0.0/5,156,5.56,35.4,55.7,손근성/415,김재윤/65,010,4.85,24.1,
2017,1,1,14,5,B1,10,김태규,남,33,58,4.4,4.3,20,26.7,40,0.31,3465 1515,0,0,F0L0,0,,,33,50.0/4,16.7/6,40.0/5,0.0/6,0.0/7,0.0/5,042,6.21,48.8,62.5,정민수/46,김도휘/446,088,5.33,34.1,
2017,1,1,14,6,B1,5,이종인,남,39,58,6.28,6.22,22.2,44.4,66.7,0.3,2111 4435,0,0,F0L0,0,,,34,33.3/3,16.7/6,50.0/6,16.7/6,14.3/7,16.7/6,112,5.9,42.2,61.4,김명진/635,오세준/35,054,4.8,28,
2017,1,1,15,1,A2,2,윤영일,남,43,58,4.2,4.1,6.7,13.3,33.3,0.28,5654 3245,0,0,F0L0,0,,,39,71.4/7,37.5/8,50.0/6,16.7/6,16.7/6,33.3/6,115,4.74,26.9,43.6,류석현/525,신현경/46,083,5.27,33.3,
2017,1,1,15,2,A1,4,민영건,남,41,58,7.18,7.15,41.2,52.9,64.7,0.27,1124 4351,0,0,F0L0,0,05,,43,87.5/8,57.1/7,25.0/8,33.3/6,12.5/8,33.3/6,070,5.95,41.5,59.8,김태용/663,최재원/43,108,4.82,31.2,
2017,1,1,15,3,A1,1,장영태,남,42,59,6.76,6.59,11.8,47.1,70.6,0.28,4242 3313,0,0,F0L0,0,06,,45,83.3/6,66.7/6,55.6/9,50.0/8,33.3/9,14.3/7,032,5.52,34.9,50,이시원/331,이진우/342,060,4.72,29.1,
2017,1,1,15,4,A1,2,김현철,남,48,54,7.21,7,36.8,57.9,78.9,0.21,1212 1315,0,0,F0L0,0,,,43,87.5/8,25.0/8,33.3/6,42.9/7,80.0/5,44.4/9,034,4.97,34.3,49.3,문주엽/211,김민준/11,073,6.03,46,
2017,1,1,15,5,A1,3,박정아,여,38,48,7.24,7.14,38.1,61.9,76.2,0.26,3122 3265,0,0,F0L0,0,04,,29,75.0/4,80.0/5,80.0/5,50.0/6,0.0/4,20.0/5,126,6.12,41.5,59.8,손제민/333,김승택/65,017,6.08,48.3,
2017,1,1,15,6,A2,6,문주엽,남,36,58,7.13,7.13,26.7,60,80,0.21,2112 3122,0,0,F0L0,0,,,33,88.9/9,25.0/4,25.0/4,0.0/5,60.0/5,33.3/6,077,6.53,45.6,72.2,이태희/12,이태희/32,106,4.76,23.1,
2017,1,1,16,1,A2,7,배혜민,남,36,56,5.12,5,5.9,35.3,41.2,0.3,2452 6244,0,0,F0L0,0,02,,40,71.4/7,50.0/6,28.6/7,50.0/6,28.6/7,0.0/7,045,5.02,26.7,51.2,최광성/54,이시원/654,020,4.42,19.8,
2017,1,1,16,2,A2,11,김응선,남,32,58,6.11,6,22.2,44.4,61.1,0.17,4125 3321,0,0,F0L0,0,05,,29,50.0/6,40.0/5,80.0/5,40.0/5,25.0/4,0.0/4,155,6.03,43.8,63,이승일/211,오재빈/61,032,4.26,23.3,
2017,1,1,16,3,B1,1,조현귀,남,49,61,5.54,5.46,0,38.5,69.2,0.26,5232 3636,0,0,F0L0,0,01,,40,50.0/6,50.0/8,16.7/6,42.9/7,42.9/7,0.0/6,128,5.24,32.6,47.7,송효석/554,박진서/261,085,5.34,37.9,
2017,1,1,16,4,A2,6,손지영,여,32,52,6.18,6.12,35.3,47.1,58.8,0.26,5531 1111,0,0,F0L0,0,07,,26,100.0/4,75.0/4,0.0/4,40.0/5,0.0/5,0.0/4,127,5,28.9,53.9,김국흠/63,한  진/23,079,4.15,17.2,
2017,1,1,16,5,B1,1,우진수,남,41,56,4.65,4.53,10,20,50,0.21,6434 6335,0,0,F0L0,0,06,,17,50.0/2,25.0/4,33.3/3,0.0/3,0.0/3,0.0/2,072,6.53,52.5,71.3,김세원/12,류석현/311,062,5.37,35.8,
