연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2021,31,1,01R,② 강지환,⑥ 안지민,① 장수영,(2) 8.5,,(2-6) 43.0,,(2-6-1) 13.7,(2-6-1) 55.0,,완료
2021,31,1,02R,① 김인혜,② 이경섭,④ 김승택,(1) 1.7,,(1-2) 3.0,,(1-2-4) 4.4,(1-2-4) 6.8,,완료
2021,31,1,03R,① 송효석,② 정훈민,⑤ 곽현성,(1) 2.3,,(1-2) 8.9,,(1-2-5) 6.2,(1-2-5) 12.9,,완료
2021,31,1,04R,⑤ 이태희,① 이승일,⑥ 양원준,(5) 2.9,,(5-1) 4.6,,(5-1-6) 3.7,(5-1-6) 6.9,,완료
2021,31,1,05R,① 서 휘,② 김성찬,⑤ 김동민,(1) 1.3,,(1-2) 3.6,,(1-2-5) 2.6,(1-2-5) 3.7,,완료
2021,31,1,06R,⑤ 신현경,③ 한성근,② 이수빈,(5) 16.7,,(5-3) 44.3,,(5-3-2) 25.2,(5-3-2) 214.7,,완료
2021,31,1,07R,④ 길현태,① 심상철,⑤ 김기한,(4) 6.1,,(4-1) 9.2,,(4-1-5) 6.8,(4-1-5) 34.2,,완료
2021,31,1,08R,⑤ 김완석,④ 장영태,⑥ 김태용,(5) 6.1,,(5-4) 7.4,,(5-4-6) 4.6,(5-4-6) 16.0,,완료
2021,31,1,09R,④ 구현구,③ 박정아,⑤ 최영재,(4) 15.4,,(4-3) 23.2,,(4-3-5) 5.5,(4-3-5) 38.5,,완료
2021,31,1,10R,② 이태희,① 안지민,⑤ 윤상선,(2) 1.8,,(2-1) 4.6,,(2-1-5) 16.9,(2-1-5) 48.5,④,완료
2021,31,1,11R,③ 김동민,② 황만주,⑥ 장수영,(3) 1.5,,(3-2) 37.2,,(3-2-6) 35.6,(3-2-6) 58.6,,완료
2021,31,1,12R,⑤ 심상철,④ 서 휘,⑥ 이승일,(5) 3.8,,(5-4) 4.0,,(5-4-6) 3.6,(5-4-6) 10.1,,완료
2021,30,2,01R,② 나종호,① 최재원,⑤ 김효년,(2) 5.5,,(2-1) 8.7,,(2-1-5) 5.1,-,,완료
2021,30,2,02R,② 박원규,⑤ 김보경,① 문안나,(2) 2.7,,(2-5) 27.9,,(2-5-1) 11.5,-,,완료
2021,30,2,03R,③ 김민준,⑤ 윤영일,② 원용관,(3) 1.4,,(3-5) 10.2,,(3-5-2) 5.3,-,,완료
2021,30,2,04R,③ 임태경,② 하서우,⑤ 김현덕,(3) 3.4,,(3-2) 57.3,,(3-2-5) 59.4,-,,완료
2021,30,2,05R,④ 김성찬,⑥ 정세혁,② 박진서,(4) 26.1,,(4-6) 48.2,,(4-6-2) 20.2,-,,완료
2021,30,2,06R,③ 구본선,④ 신동길,② 김정구,(3) 3.5,,(3-4) 16.3,,(3-4-2) 11.7,-,,완료
2021,30,2,07R,① 윤동오,③ 손지영,⑥ 이지은,(1) 7.8,,(1-3) 25.1,,(1-3-6) 37.2,-,,완료
2021,30,2,08R,① 조성인,④ 박석문,③ 윤영근,(1) 1.2,,(1-4) 3.0,,(1-4-3) 4.6,-,,완료
2021,30,2,09R,② 김민준,⑥ 문안나,③ 김효년,(2) 1.3,,(2-6) 5.9,,(2-6-3) 3.1,-,,완료
2021,30,2,10R,② 배혜민,④ 김현덕,① 김태규,(2) 1.8,,(2-4) 7.3,,(2-4-1) 5.7,-,,완료
2021,30,2,11R,③ 박원규,⑤ 원용관,⑥ 박진서,(3) 2.9,,(3-5) 5.5,,(3-5-6) 5.8,-,,완료
2021,30,2,12R,① 정세혁,② 김종민,⑥ 임태경,(1) 1.5,,(1-2) 3.1,,(1-2-6) 3.7,-,,완료
2021,30,1,01R,④ 최재원,⑥ 기광서,③ 나종호,(4) 2.7,,(4-6) 21.7,,(4-6-3) 18.8,-,,완료
2021,30,1,02R,⑤ 김정구,② 한유형,-,(5) 1.1,,([]-[]) 1.0,,([]-[]-[]) 1.0,-,① ③ ④ ⑥,완료
2021,30,1,03R,① 한 진,② 김효년,③ 김종희,(1) 1.4,,(1-2) 3.5,,(1-2-3) 3.8,-,,완료
2021,30,1,04R,① 구본선,③ 김현덕,⑤ 문안나,(1) 1.8,,(1-3) 10.4,,(1-3-5) 8.1,-,,완료
2021,30,1,05R,③ 정세혁,⑥ 배혜민,② 염윤정,(3) 1.3,,(3-6) 4.5,,(3-6-2) 23.2,-,,완료
2021,30,1,06R,⑤ 김민준,⑥ 조성인,④ 박진서,(5) 2.7,,(5-6) 6.6,,(5-6-4) 6.8,-,,완료
2021,30,1,07R,① 이지은,② 이진우,④ 박종덕,(1) 3.5,,(1-2) 8.0,,(1-2-4) 6.3,-,,완료
2021,30,1,08R,④ 김종민,① 반혜진,③ 김성찬,(4) 1.8,,(4-1) 3.2,,(4-1-3) 4.8,-,⑤ ⑥,완료
2021,30,1,09R,⑤ 손지영,② 전두식,⑥ 김도휘,(5) 15.2,,(5-2) 32.7,,(5-2-6) 38.1,-,,완료
2021,30,1,10R,④ 원용관,② 김창규,① 기광서,(4) 5.3,,(4-2) 49.3,,(4-2-1) 9.0,-,,완료
2021,30,1,11R,① 박석문,③ 김명진,④ 정주현,(1) 1.6,,(1-3) 4.4,,(1-3-4) 2.8,-,,완료
2021,30,1,12R,③ 조성인,⑤ 김종희,⑥ 김희용,(3) 1.2,,(3-5) 2.3,,(3-5-6) 4.0,-,,완료
2021,29,2,01R,① 김지현,③ 주은석,② 정경호,(1) 2.6,,(1-3) 14.7,,(1-3-2) 5.2,-,,완료
2021,29,2,02R,② 김지훈,① 정용진,③ 류석현,(2) 4.2,,(2-1) 20.8,,(2-1-3) 9.6,-,,완료
2021,29,2,03R,① 이경섭,⑤ 김영민,② 송효범,(1) 1.5,,(1-5) 10.2,,(1-5-2) 19.5,-,,완료
2021,29,2,04R,⑥ 김민천,⑤ 김현철,② 이지은,(6) 3.5,,(6-5) 14.4,,(6-5-2) 8.2,-,,완료
2021,29,2,05R,⑤ 곽현성,① 이응석,③ 이지수,(5) 6.9,,(5-1) 19.3,,(5-1-3) 3.5,-,,완료
2021,29,2,06R,⑤ 김경일,② 박상현,④ 구남우,(5) 14.0,,(5-2) 79.1,,(5-2-4) 50.4,-,,완료
2021,29,2,07R,⑤ 이미나,① 김지영,⑥ 주은석,(5) 1.8,,(5-1) 5.5,,(5-1-6) 6.0,-,,완료
2021,29,2,08R,① 김민길,④ 류석현,⑤ 김지현,(1) 1.5,,(1-4) 9.5,,(1-4-5) 5.6,-,,완료
2021,29,1,01R,④ 박상현,② 손동민,⑥ 곽현성,(4) 25.9,,(4-2) 46.6,,(4-2-6) 30.1,-,,완료
2021,29,1,02R,③ 이경섭,⑥ 김동경,④ 김지영,(3) 7.6,,(3-6) 315.3,,(3-6-4) 224.7,-,,완료
2021,29,1,03R,⑥ 김민길,② 김채현,⑤ 한 운,(6) 2.3,,(6-2) 26.3,,(6-2-5) 19.6,-,,완료
2021,29,1,04R,⑥ 김지훈,① 주은석,③ 김지현,(6) 9.4,,(6-1) 45.7,,(6-1-3) 3.3,-,,완료
2021,29,1,05R,② 이미나,④ 이지은,① 이택근,(2) 2.1,,(2-4) 15.7,,(2-4-1) 10.3,-,,완료
2021,29,1,06R,⑥ 정경호,④ 김현철,③ 김영민,(6) 9.8,,(6-4) 37.5,,(6-4-3) 25.2,-,,완료
2021,29,1,07R,④ 김민천,① 곽현성,⑤ 이지수,(4) 1.4,,(4-1) 4.0,,(4-1-5) 3.6,-,,완료
2021,29,1,08R,② 김강현,① 고정환,③ 한 운,(2) 1.4,,(2-1) 3.6,,(2-1-3) 2.6,-,,완료
2021,28,2,01R,① 김응선,④ 조현귀,⑤ 이진우,(1) 1.0,,(1-4) 2.5,,(1-4-5) 1.4,-,② ③,완료
2021,28,2,02R,① 이창규,③ 이태희,⑥ 박원규,(1) 3.3,,(1-3) 5.0,,(1-3-6) 2.8,-,,완료
2021,28,2,03R,① 김인혜,④ 정인교,③ 이승일,(1) 1.4,,(1-4) 9.7,,(1-4-3) 3.9,-,,완료
2021,28,2,04R,① 장영태,⑤ 우진수,② 정승호,(1) 1.7,,(1-5) 6.9,,(1-5-2) 19.1,-,,완료
2021,28,2,05R,④ 한종석,③ 서 휘,⑤ 이용세,(4) 3.7,,(4-3) 6.7,,(4-3-5) 4.1,-,,완료
2021,28,2,06R,① 어선규,⑤ 안지민,③ 민영건,(1) 1.4,,(1-5) 7.7,,(1-5-3) 7.3,-,,완료
2021,28,2,07R,② 이동준,④ 김응선,① 조현귀,(2) 1.3,,(2-4) 2.4,,(2-4-1) 3.3,-,,완료
2021,28,2,08R,④ 이진우,③ 문주엽,② 이태희,(4) 4.8,,(4-3) 127.5,,(4-3-2) 17.3,-,,완료
2021,28,1,01R,② 민영건,① 박정아,⑥ 한종석,(2) 5.8,,(2-1) 9.4,,(2-1-6) 4.7,-,,완료
2021,28,1,02R,① 이용세,② 서 휘,③ 우진수,(1) 2.0,,(1-2) 3.4,,(1-2-3) 5.0,-,,완료
2021,28,1,03R,① 김세원,③ 이창규,② 반혜진,(1) 4.6,,(1-3) 18.8,,(1-3-2) 17.1,-,,완료
2021,28,1,04R,④ 김인혜,① 박준호,⑥ 이태희,(4) 2.1,,(4-1) 7.3,,(4-1-6) 3.6,-,,완료
2021,28,1,05R,① 이진우,⑤ 조현귀,④ 오상현,(1) 1.7,,(1-5) 7.0,,(1-5-4) 66.8,-,,완료
2021,28,1,06R,② 박설희,③ 박원규,① 임지훈,(2) 4.7,,(2-3) 8.1,,(2-3-1) 14.0,-,,완료
2021,28,1,07R,⑤ 서 휘,① 한종석,② 구본선,(5) 2.9,,(5-1) 6.5,,(5-1-2) 3.2,-,,완료
2021,28,1,08R,① 정인교,③ 장영태,② 이승일,(1) 1.6,,(1-3) 3.6,,(1-3-2) 2.8,-,,완료
2021,27,2,01R,③ 배혜민,⑤ 김종민,⑥ 정민수,(3) 5.0,,(3-5) 18.0,,(3-5-6) 20.0,-,,완료
2021,27,2,02R,⑤ 김희용,① 전정환,③ 김창규,(5) 30.6,,(5-1) 83.7,,(5-1-3) 10.2,-,,완료
2021,27,2,03R,② 장수영,① 최영재,⑤ 이종인,(2) 2.3,,(2-1) 3.1,,(2-1-5) 3.3,-,,완료
2021,27,2,04R,⑥ 심상철,④ 임태경,① 정훈민,(6) 1.9,,(6-4) 5.6,,(6-4-1) 4.4,-,,완료
2021,27,2,05R,④ 최광성,① 박종덕,③ 한 진,(4) 3.1,,(4-1) 10.2,,(4-1-3) 9.8,-,,완료
2021,27,2,06R,① 이 인,② 신동길,③ 이재학,(1) 1.4,,(1-2) 2.9,,(1-2-3) 1.8,-,,완료
2021,27,2,07R,④ 김민준,② 정민수,⑤ 김창규,(4) 3.4,,(4-2) 7.2,,(4-2-5) 6.5,-,,완료
2021,27,2,08R,① 배혜민,⑥ 김명진,⑤ 윤동오,(1) 2.2,,(1-6) 5.7,,(1-6-5) 89.1,-,,완료
2021,27,1,01R,④ 김명진,① 정주현,⑥ 임태경,(4) 11.4,,(4-1) 23.5,,(4-1-6) 17.3,-,,완료
2021,27,1,02R,① 손지영,⑥ 최광성,③ 전정환,(1) 1.4,,(1-6) 5.1,,(1-6-3) 3.3,-,②,완료
2021,27,1,03R,② 심상철,⑥ 박종덕,③ 전두식,(2) 1.1,,(2-6) 9.9,,(2-6-3) 9.7,-,,완료
2021,27,1,04R,③ 구현구,⑤ 배혜민,⑥ 김민준,(3) 5.7,,(3-5) 28.1,,(3-5-6) 19.9,-,,완료
2021,27,1,05R,① 김종민,② 전동욱,⑥ 최영재,(1) 1.6,,(1-2) 5.5,,(1-2-6) 10.3,-,,완료
2021,27,1,06R,③ 정민수,⑥ 정훈민,④ 김선웅,(3) 1.6,,(3-6) 5.0,,(3-6-4) 3.4,-,①,완료
2021,27,1,07R,⑤ 나병창,⑥ 정주현,④ 이종인,(5) 1.7,,(5-6) 2.6,,(5-6-4) 3.8,-,,완료
2021,27,1,08R,④ 심상철,③ 신동길,② 이재학,(4) 1.2,,(4-3) 7.5,,(4-3-2) 7.5,-,,완료
2021,26,2,01R,② 김지영,⑥ 김민천,③ 강영길,(2) 11.3,,(2-6) 27.0,,(2-6-3) 15.4,-,,완료
2021,26,2,02R,① 김효년,④ 정세혁,③ 고정환,(1) 1.3,,(1-4) 6.1,,(1-4-3) 2.3,-,,완료
2021,26,2,03R,① 박민성,② 박석문,④ 주은석,(1) 7.4,,(1-2) 50.8,,(1-2-4) 30.2,-,,완료
2021,26,2,04R,① 권명호,③ 이응석,⑥ 조규태,(1) 3.2,,(1-3) 9.1,,(1-3-6) 9.2,-,,완료
2021,26,2,05R,④ 김정구,① 윤영일,③ 조승민,(4) 13.0,,(4-1) 213.1,,(4-1-3) 88.8,-,,완료
2021,26,2,06R,① 한성근,⑤ 권현기,② 김종희,(1) 1.2,,(1-5) 62.5,,(1-5-2) 19.2,-,,완료
2021,26,2,07R,③ 문안나,⑥ 김효년,⑤ 김지영,(3) 2.6,,(3-6) 2.5,,(3-6-5) 2.5,-,,완료
2021,26,2,08R,④ 박진서,① 김민천,② 주은석,(4) 4.1,,(4-1) 20.8,,(4-1-2) 6.1,-,,완료
2021,26,1,01R,② 한성근,① 김정구,⑤ 권명호,(2) 1.3,,(2-1) 3.1,,(2-1-5) 16.1,-,,완료
2021,26,1,02R,③ 윤영일,① 박석문,② 문안나,(3) 6.2,,(3-1) 25.4,,(3-1-2) 4.9,-,⑥,완료
2021,26,1,03R,③ 조성인,① 조규태,④ 오세준,(3) 1.1,,(3-1) 4.2,,(3-1-4) 7.3,-,,완료
2021,26,1,04R,④ 김효년,③ 김민천,⑤ 조승민,(4) 2.1,,(4-3) 3.6,,(4-3-5) 9.4,-,,완료
2021,26,1,05R,② 윤영근,③ 김지영,⑥ 고정환,(2) 3.6,,(2-3) 8.1,,(2-3-6) 4.9,-,,완료
2021,26,1,06R,① 원용관,② 정세혁,⑤ 강영길,(1) 1.4,,(1-2) 2.3,,(1-2-5) 2.9,-,,완료
2021,26,1,07R,⑥ 박석문,⑤ 한성근,④ 윤영일,(6) 1.3,,(6-5) 6.6,,(6-5-4) 14.6,-,,완료
2021,26,1,08R,④ 조성인,③ 기광서,② 김태규,(4) 1.8,,(4-3) 2.8,,(4-3-2) 3.1,-,,완료
2021,25,2,01R,⑤ 김응선,② 김인혜,① 김동민,(5) 6.0,,(5-2) 14.4,,(5-2-1) 4.0,-,,완료
2021,25,2,02R,② 김민길,③ 김세원,⑥ 박준현,(2) 1.2,,(2-3) 2.8,,(2-3-6) 11.1,-,,완료
2021,25,2,03R,① 김현철,③ 김지훈,④ 김강현,(1) 1.4,,(1-3) 1.9,,(1-3-4) 1.6,-,,완료
2021,25,2,04R,② 이지수,① 김동경,③ 정경호,(2) 4.5,,(2-1) 5.4,,(2-1-3) 2.3,-,,완료
2021,25,2,05R,⑤ 김종목,④ 박정아,① 송효범,(5) 16.2,,(5-4) 60.2,,(5-4-1) 11.4,-,,완료
2021,25,2,06R,⑤ 손동민,④ 김지현,③ 박상현,(5) 1.7,,(5-4) 12.0,,(5-4-3) 7.4,-,,완료
2021,25,2,07R,④ 김민길,② 김세원,③ 김응선,(4) 1.5,,(4-2) 11.0,,(4-2-3) 6.4,-,,완료
2021,25,2,08R,⑥ 김인혜,② 서 휘,③ 정용진,(6) 2.1,,(6-2) 3.0,,(6-2-3) 1.7,-,,완료
2021,25,1,01R,② 김강현,⑥ 손동민,④ 김종목,(2) 2.0,,(2-6) 5.9,,(2-6-4) 7.0,-,,완료
2021,25,1,02R,② 박정아,① 김지훈,④ 곽현성,(2) 1.8,,(2-1) 4.6,,(2-1-4) 3.9,-,,완료
2021,25,1,03R,① 김영민,④ 김동민,② 권일혁,(1) 2.1,,(1-4) 3.2,,(1-4-2) 2.4,-,,완료
2021,25,1,04R,② 이택근,⑥ 김현철,③ 김인혜,(2) 3.1,,(2-6) 4.2,,(2-6-3) 1.7,-,,완료
2021,25,1,05R,③ 김민길,④ 김응선,⑤ 임지훈,(3) 1.6,,(3-4) 1.6,,(3-4-5) 4.1,-,,완료
2021,25,1,06R,④ 박준현,① 정용진,⑥ 서 휘,(4) 4.7,,(4-1) 14.1,,(4-1-6) 3.3,-,,완료
2021,25,1,07R,① 손동민,④ 김동경,⑤ 박정아,(1) 1.9,,(1-4) 4.1,,(1-4-5) 2.4,-,,완료
2021,25,1,08R,③ 곽현성,⑤ 김강현,④ 이지수,(3) 1.4,,(3-5) 3.0,,(3-5-4) 3.0,-,,완료
2021,24,2,01R,② 구본선,① 홍기철,⑤ 장수영,(2) 1.5,,(2-1) 9.5,,(2-1-5) 10.6,-,,완료
2021,24,2,02R,④ 최재원,② 신현경,⑥ 배혜민,(4) 1.5,,(4-2) 9.3,,(4-2-6) 7.3,-,,완료
2021,24,2,03R,① 신동길,⑤ 이종인,⑥ 황만주,(1) 1.3,,(1-5) 7.6,,(1-5-6) 18.6,-,,완료
2021,24,2,04R,① 손제민,② 문주엽,⑥ 이태희,(1) 1.4,,(1-2) 2.9,,(1-2-6) 3.8,-,,완료
2021,24,2,05R,① 원용관,⑥ 박원규,② 이창규,(1) 2.8,,(1-6) 7.9,,(1-6-2) 3.3,-,,완료
2021,24,2,06R,② 심상철,① 김대선,⑤ 김희용,(2) 1.0,,(2-1) 3.8,,(2-1-5) 4.4,-,,완료
2021,24,2,07R,① 배혜민,② 김보경,⑤ 김창규,(1) 2.8,,(1-2) 18.6,,(1-2-5) 6.1,-,,완료
2021,24,2,08R,③ 최재원,⑥ 구본선,② 윤동오,(3) 1.2,,(3-6) 2.0,,(3-6-2) 2.6,-,,완료
2021,24,1,01R,① 권혁민,③ 이응석,⑤ 김대선,(1) 10.5,,(1-3) 47.9,,(1-3-5) 47.7,-,,완료
2021,24,1,02R,③ 최광성,④ 강지환,② 황만주,(3) 1.5,,(3-4) 3.6,,(3-4-2) 3.8,-,,완료
2021,24,1,03R,③ 이태희,④ 문주엽,① 김창규,(3) 3.0,,(3-4) 7.8,,(3-4-1) 2.0,-,,완료
2021,24,1,04R,⑤ 손제민,④ 이재학,① 정승호,(5) 3.4,,(5-4) 5.8,,(5-4-1) 14.5,-,,완료
2021,24,1,05R,① 박원규,③ 김희용,④ 장수영,(1) 1.1,,(1-3) 2.3,,(1-3-4) 3.6,-,,완료
2021,24,1,06R,① 구본선,② 배혜민,⑤ 심상철,(1) 4.3,,(1-2) 19.9,,(1-2-5) 3.5,-,,완료
2021,24,1,07R,③ 강지환,④ 최광성,② 김대선,(3) 6.1,,(3-4) 3.3,,(3-4-2) 5.8,-,,완료
2021,24,1,08R,④ 이태희,① 이창규,② 이용세,(4) 1.6,,(4-1) 6.9,,(4-1-2) 2.0,-,,완료
2021,23,2,01R,① 주은석,⑥ 이미나,④ 한준희,(1) 1.7,,(1-6) 21.3,,(1-6-4) 30.0,-,,완료
2021,23,2,02R,③ 한종석,④ 김민준,⑤ 전두식,(3) 4.5,,(3-4) 18.6,,(3-4-5) 27.4,-,,완료
2021,23,2,03R,④ 김종민,① 김국흠,② 송효석,(4) 1.4,,(4-1) 2.3,,(4-1-2) 2.7,-,,완료
2021,23,2,04R,① 윤영근,② 기광서,③ 어선규,(1) 2.6,,(1-2) 12.0,,(1-2-3) 4.2,-,,완료
2021,23,2,05R,④ 류석현,① 류해광,② 민영건,(4) 1.1,,(4-1) 5.2,,(4-1-2) 5.2,-,,완료
2021,23,2,06R,② 김효년,① 한 진,④ 정세혁,(2) 2.1,,(2-1) 5.4,,(2-1-4) 6.7,-,,완료
2021,23,2,07R,② 김민준,⑥ 주은석,① 김선웅,(2) 1.0,,(2-6) 4.0,,(2-6-1) 13.2,-,,완료
2021,23,2,08R,① 전두식,⑤ 고정환,③ 송효석,(1) 1.2,,(1-5) 5.8,,(1-5-3) 10.8,-,,완료
2021,23,1,01R,⑤ 류석현,① 김종민,⑥ 전두식,(5) 3.1,,(5-1) 5.7,,(5-1-6) 6.8,-,,완료
2021,23,1,02R,① 민영건,② 정주현,⑤ 이지은,(1) 4.2,,(1-2) 7.4,,(1-2-5) 9.7,-,,완료
2021,23,1,03R,⑤ 어선규,① 한종석,② 이 인,(5) 5.3,,(5-1) 11.8,,(5-1-2) 10.0,-,,완료
2021,23,1,04R,③ 김국흠,⑤ 박설희,⑥ 기광서,(3) 2.4,,(3-5) 5.3,,(3-5-6) 5.6,-,,완료
2021,23,1,05R,② 장영태,① 이미나,⑥ 김현덕,(2) 5.4,,(2-1) 5.7,,(2-1-6) 40.5,-,,완료
2021,23,1,06R,① 손지영,④ 이경섭,③ 정인교,(1) 2.3,,(1-4) 3.2,,(1-4-3) 1.9,-,,완료
2021,23,1,07R,② 류석현,③ 이진우,④ 윤영근,(2) 1.0,,(2-3) 1.3,,(2-3-4) 1.8,-,,완료
2021,23,1,08R,⑥ 김종민,⑤ 정주현,③ 김효년,(6) 1.3,,(6-5) 2.4,,(6-5-3) 1.8,-,,완료
2021,22,2,01R,③ 김완석,④ 박준현,② 김종희,(3) 1.5,,(3-4) 3.2,,(3-4-2) 5.3,-,,완료
2021,22,2,02R,① 강창효,⑤ 조성인,③ 김지현,(1) 3.0,,(1-5) 11.0,,(1-5-3) 4.6,-,,완료
2021,22,2,03R,② 김민천,③ 안지민,① 문주엽,(2) 1.5,,(2-3) 4.0,,(2-3-1) 4.5,-,,완료
2021,22,2,04R,⑤ 서화모,② 임태경,⑥ 조규태,(5) 2.7,,(5-2) 6.6,,(5-2-6) 4.7,-,,완료
2021,22,2,05R,④ 박석문,① 박준호,⑥ 김민길,(4) 2.5,,(4-1) 3.6,,(4-1-6) 1.8,-,,완료
2021,22,2,06R,③ 문안나,① 우진수,④ 김영민,(3) 2.1,,(3-1) 5.9,,(3-1-4) 3.1,-,,완료
2021,22,2,07R,⑤ 김지현,③ 김경일,⑥ 윤영일,(5) 1.9,,(5-3) 8.5,,(5-3-6) 9.5,-,,완료
2021,22,2,08R,① 김완석,② 구남우,⑤ 강창효,(1) 1.2,,(1-2) 2.5,,(1-2-5) 14.5,-,,완료
2021,22,1,01R,② 박석문,④ 서화모,③ 박준호,(2) 1.5,,(2-4) 3.5,,(2-4-3) 3.2,-,,완료
2021,22,1,02R,⑤ 김영민,③ 김민길,⑥ 문안나,(5) 38.5,,(5-3) 169.2,,(5-3-6) 62.2,-,,완료
2021,22,1,03R,① 서 휘,③ 김정구,⑤ 구남우,(1) 1.3,,(1-3) 7.4,,(1-3-5) 16.2,-,,완료
2021,22,1,04R,⑥ 김완석,① 나종호,② 안지민,(6) 2.4,,(6-1) 20.2,,(6-1-2) 5.6,-,,완료
2021,22,1,05R,③ 김지훈,④ 김종희,① 조성인,(3) 8.0,,(3-4) 86.5,,(3-4-1) 2.8,-,,완료
2021,22,1,06R,④ 김민천,⑥ 문주엽,② 김지현,(4) 1.3,,(4-6) 6.7,,(4-6-2) 3.1,-,,완료
2021,22,1,07R,④ 김민길,③ 김도휘,② 서화모,(4) 4.3,,(4-3) 21.4,,(4-3-2) 12.5,-,,완료
2021,22,1,08R,② 문안나,⑥ 서 휘,③ 우진수,(2) 1.6,,(2-6) 2.7,,(2-6-3) 3.0,-,,완료
2021,21,2,01R,① 정세혁,③ 김현덕,② 김승택,(1) 4.1,,(1-3) 14.1,,(1-3-2) 6.0,-,,완료
2021,21,2,02R,① 이창규,② 나병창,⑤ 이상문,(1) 1.7,,(1-2) 4.2,,(1-2-5) 12.3,-,,완료
2021,21,2,03R,① 김희용,② 김응선,⑥ 장수영,(1) 6.3,,(1-2) 11.3,,(1-2-6) 9.2,-,,완료
2021,21,2,04R,③ 박설희,④ 곽현성,⑤ 윤동오,(3) 1.5,,(3-4) 1.9,,(3-4-5) 2.9,-,,완료
2021,21,2,05R,④ 한성근,⑤ 기광서,② 김종목,(4) 6.5,,(4-5) 23.1,,(4-5-2) 52.9,-,,완료
2021,21,2,06R,④ 김동민,⑤ 김인혜,① 김보경,(4) 3.7,,(4-5) 7.4,,(4-5-1) 3.5,-,,완료
2021,21,2,07R,⑥ 이창규,⑤ 나병창,④ 김현덕,(6) 16.9,,(6-5) 187.7,,(6-5-4) 65.0,-,,완료
2021,21,2,08R,⑤ 김응선,③ 정세혁,① 정민수,(5) 1.2,,(5-3) 3.2,,(5-3-1) 6.4,-,,완료
2021,21,1,01R,① 김동민,⑥ 이택근,④ 민영건,(1) 2.4,,(1-6) 43.2,,(1-6-4) 18.2,-,,완료
2021,21,1,02R,① 곽현성,④ 박준현,⑥ 박진서,(1) 1.5,,(1-4) 7.7,,(1-4-6) 8.8,-,,완료
2021,21,1,03R,④ 나병창,② 기광서,① 이상문,(4) 2.6,,(4-2) 9.6,,(4-2-1) 3.4,-,,완료
2021,21,1,04R,③ 김효년,① 김성찬,④ 김보경,(3) 1.8,,(3-1) 5.6,,(3-1-4) 9.2,-,,완료
2021,21,1,05R,① 김인혜,④ 김응선,② 박민성,(1) 2.9,,(1-4) 4.4,,(1-4-2) 8.9,-,,완료
2021,21,1,06R,① 이 인,② 원용관,⑥ 박설희,(1) 2.6,,(1-2) 13.8,,(1-2-6) 12.2,-,,완료
2021,21,1,07R,① 이택근,⑤ 김동민,④ 김종목,(1) 1.3,,(1-5) 2.6,,(1-5-4) 10.2,-,,완료
2021,21,1,08R,④ 기광서,① 강영길,⑥ 곽현성,(4) 14.6,,(4-1) 45.1,,(4-1-6) 26.7,-,,완료
2021,20,2,01R,④ 이창규,② 이경섭,① 어선규,(4) 15.5,,(4-2) 56.2,,(4-2-1) 2.6,-,,완료
2021,20,2,02R,⑤ 이태희,② 한종석,⑥ 김성찬,(5) 2.4,,(5-2) 4.4,,(5-2-6) 21.5,-,,완료
2021,20,2,03R,④ 심상철,⑥ 김국흠,① 정인교,(4) 1.3,,(4-6) 5.1,,(4-6-1) 3.4,-,,완료
2021,20,2,04R,③ 박석문,④ 안지민,⑤ 윤영근,(3) 8.5,,(3-4) 21.5,,(3-4-5) 56.4,-,,완료
2021,20,2,05R,⑤ 문주엽,④ 손제민,① 신현경,(5) 14.3,,(5-4) 28.8,,(5-4-1) 8.8,-,,완료
2021,20,2,06R,① 김민길,⑤ 손동민,⑥ 이지수,(1) 1.3,,(1-5) 2.1,,(1-5-6) 6.4,-,,완료
2021,20,2,07R,① 이태희,⑥ 어선규,⑤ 이경섭,(1) 1.1,,(1-6) 2.3,,(1-6-5) 1.4,-,,완료
2021,20,2,08R,② 이진우,⑥ 최광성,① 심상철,(2) 6.8,,(2-6) 60.6,,(2-6-1) 6.4,-,,완료
2021,20,1,01R,③ 정인교,⑥ 안지민,④ 김성찬,(3) 2.4,,(3-6) 35.3,,(3-6-4) 109.3,-,,완료
2021,20,1,02R,① 손동민,⑤ 손제민,⑥ 김현철,(1) 1.8,,(1-5) 4.8,,(1-5-6) 2.1,-,,완료
2021,20,1,03R,④ 이진우,③ 정세혁,⑤ 박석문,(4) 1.1,,(4-3) 5.4,,(4-3-5) 4.7,-,① ②,완료
2021,20,1,04R,① 김민준,⑥ 이태희,④ 구본선,(1) 3.5,,(1-6) 9.3,,(1-6-4) 23.4,-,,완료
2021,20,1,05R,② 어선규,③ 윤영근,① 강지환,(2) 1.4,,(2-3) 5.9,,(2-3-1) 9.5,-,,완료
2021,20,1,06R,① 이경섭,② 최광성,③ 이미나,(1) 3.8,,(1-2) 7.8,,(1-2-3) 16.7,-,④,완료
2021,20,1,07R,① 안지민,② 손제민,⑥ 손동민,(1) 18.4,,(1-2) 38.9,,(1-2-6) 15.3,-,,완료
2021,20,1,08R,① 김현철,② 김태규,⑤ 박종덕,(1) 1.0,,(1-2) 1.6,,(1-2-5) 1.6,-,,완료
